,khach_cmt,rating,shop_phan_hoi
14,"Chất vải giống với đồ thể thao thông thường, vải sẽ ít thấm nước, form size chuẩn",5,
15,"Chất okela nha mn, dịch nên giao hàng hơi lâu thui ạ🥰 có dịp sẽ quay lại ủng hộ shop🥰",5,
16,"Giao hàng nhanh hơn dự kiến rất nhiều, cảm ơn shop đã hỗ trợ nhiệt tình!",5,
17,Đóng gói chắc chắn giao đúng màu đúng size. Lúc mua mình không để ý đằng sau là màu trắng. Không thích mỗi điểm đó thôi. Lên phom đẹp nè,5,
18,"Kinh chuc Quy khach sinh nhat vui ve! Tran trong gui tang ma mua hang 0976152557210110 tri gia 100,000 (HSD:01thang - ap dung DH tren 200,000). Tran trong.",5,
19,"Mìnhh mua lần này là bộ thứ 3 cho em mình bận rồii , đẹp khỏi phải bàn ❤️( lười chụp ảnh nên lấy đỡ )",5,
20,Gia hàng nhanh. Gía rẻ. Vải ok lắm luôn á. Nên mua nha mng🥰🥰🥰🥰🥰,5,
21,"Chất lượng sản phẩm rất tốt, vải thể thao chất liệu mát lắm nhé, from may cũng rất đẹp, chất lượng sp tuyệt vời, đóng gói sp đẹp chắc chắn, shop phụ vụ tốt.",5,
22,"Shop chu đáo lắm ạ, được hỗ trợ đổi size rất nhiệt tình, cho shop 5 sao",5,
23,Vải đẹp lắm ạ. Giá cả hợp lí. Shop tư vấn nhiệt tình. Tks shop nhiều lắm.,5,
24,"Bộ ở ngoài đẹp y ảnh, chỉ có là phía sau áo là màu trắng lun ạ, nhưng đẹp mà sale okela lắm ạ",5,
25,"Nhận bộ đồ mà ưng quá luôn 🥰 Vải mặc mùa hè mát, không có chỉ thừa, logo in rõ nét. Xứng đáng đồng tiền ❤
Video hông liên quan xíu ạ.",5,
26,Đã mua lần 2 săn sale giá hời mong shop ra nhiều sp phong phú hơn để ủng hộ 👍 👍 👍,5,
27,"Vải mình không ưng lắm, nói chung là vải không như mình nghĩ nên hơi thất vọng tí thôi chứ nhìn chung thì vải cũng khá mát.",5,
28,"Vải ok nhé, hợp với túi tiền, cơ mà thấy size hơi to hơn so với bình thường nhỉ.",5,
29,"Vải ok, mềm mịn, giao từ HN vào SG 4 ngày, đóng gói chắc chắn hihi",5,
30,"Giao hàng hơi chậm, nhưng bù lại chất lượng sản phẩm tốt. Vải dày thoát khí dễ chịu, form chuẩn mặc lên rất đẹp. Màu sắc như hình 😍😍",5,
31,Đồ vải khá là oke nha mọi người. Màu ở ngoài đậm hơn trong ảnh xíu,5,
32,"Mua cho bố,bố mình thích lắm bố mình 1m68 70kg nên mặc size XL cũng ok vải mát giao hơi lâu chắc do quá tải",5,
33,"Chất vải mát, giao hàng đúng size, sau lưng màu trắng, màu giống hình",5,
34,"Hình mang tính lấy xu, đồ mặc mát lắm kiểu dáng đẹp trẻ, 60-65kg mặc size M thấy vừa",5,
35,"Hàng chất lượng và giá thành đều ổn, sẽ ủng hộ shop thêm những lần tới",5,
36,Chất khá là đẹp. Mát. Có điều quần của mình bị dính mực. Hi vọng là giặt ra.,5,
37,Sản phẩm chất lượng trong tầm giá. Hàng Việt Nam mọi người nhé,5,
38,"Mình chọn màu Be thấy ok phết, nên chọn lùi 1 size nha. Giao hàng hơi lâu chắc vì dịch. Ncl ok",5,
39,"Sản phẩm đẹp rất hài lòng chất vải mát nhưng không quá mỏng, shop sử dụng dịch vụ ship hàng rất nhanh từ Bắc vô Nam có 4 ngày sẽ ủng hộ shop tiếp nếu có dịp",5,
40,"Hàng chất lượng giá rẻ, sẽ ủng hộ shop tiếp tục nữa. Đường may chắc chắn  không có chỉ thừa, rất ưng ý. Hình ảnh mang tính chất nhận xu",5,
41,Sp mang ok mua 2 bộ rồi giao hàng nhanh hình ảnh mang tc nhận xu thuii,5,
42,"Hình ảnh mang tính nhận xu. Quần áo chất đẹp, giá rẻ so với chất lượng",5,
43,"Giao hàng nhanh, đóng gói cẩn thận, giao đúng màu đúng mẫu, vải ok",5,
44,"Sp giá ổn, chất lượng thì đc tốt lắm  về giặc bị đổ lông, mặc cx k mát lắm",5,
45,"Giao hàng nhanh, đồ đẹp, ủng hộ shop lần 2 rồi. Chấm 5 sao cho shop",5,
46,"Giao hàng đúng mẫu, chất liệu tốt. Giao thiếu hàng nhưng shop giải quyết rất nhiệt tình.",5,
47,"Chất vải mát, đẹp, giống h/a nhé các bạn. Mua vào mùa đông nên chưa mặc nên chưa biết lên form thế nào. 
Ảnh nhận xu.",5,
48,Chất liệu vải dày dặn. Cầm nặng tay luôn ấy. Rất là OK.  Có điều logo trên áo bị nhòa mất đẹp rồi,5,
49,"Hàng ổn, chất liệu ône đường may cẩn thận hi vọng mặc bền dáng ạ ^^",5,
50,Đã mua hàng lần 2. Rất hài lòng. Sẽ quay lại shop khi có nhu cauaf aaa,5,
51,Áo chất lượng. Vải đẹp. Giao đầy đủ Nhma do ở hnội nên giao hàng hơi lâu,5,
52,"Chất lượng sản phẩm tốt, sẽ ủng hộ shop thêm nhưngc lần sau 🥰🥰🥰",5,
53,Chất lượng tuyệt vời sẽ ủng hộ thêm ạ vải đẹp nha!!!!!!!! !!!!,5,
54,"Đã nhận dc hàng. Mua lúc sale dc giá rẻ, chất lượng tuyệt vời. Mua lần 3 của shop rui, mua dc 5 bộ, ck mình rất thích mang đồ shop nè.",5,
55,"Chất lượng sản phẩm tuyệt vời, shop gói sản phẩm rất kĩ, giao đúng đủ số lượng sản phẩm, giao hàng nhanh, sẽ ủng hộ shop hết mình",5,
56,"Giao hàng nhanh, giá rẻ nhưng có điều giặt bị ra màu nhìu quá. Nhưng mình sẽ ủng hộ típ hihi",5,
57,"Mình mua lại lần 2 rồi, chất thun dày dặn, lên form rất chuẩn",5,
58,Đồ đẹp vải dày. Nên mua nha mọi người. Size M hơi rộng xíu nhưng mặc thoải mái. ❤️❤️❤️,5,
59,"Giao hàng nhanh, chất thấy cx ok ạ.🧐👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻🧐",5,
60,"Đồ đẹp 
Giao hàng nhanh   qrurpdb7wkbs.dhdusjhxuxnshsjs",5,
61,"Giao hàng hơi lâu, sản phẩm ổn vải mềm mát ai còn đang lưỡng lự thì nên mua liền nhen",5,
62,"Hàng quá chất lượng từ phom đến vải mọi người nên mua ah!đẹp lắm luôn,săn được giá sale có cùng voucher của shop nên giá quá hời.Nhất định sẽ ủng hộ tiếp ah",5,
63,Vài dày chất vải tốt may đường chỉ rất tót có điều áo size L nhưng hơi rộng,5,
64,"Vải dày dặn đẹp ạ, 1m68 nặng 51kg mặc rộng thoải mái chứ k rộng lắm như shop tư vấn, hy vọng sẽ k ra màu, nếu ra màu áo bị hư sẽ quay lại đánh giá ạ",5,
65,Mua nhiều lần nhưng lần nào cũng ưng cái bụng lắm giá cả lẫn chất lượng đều tuyệt vời,5,
66,Sản phẩm là hàng chính hãng nên chất khá hài lòng. Tuy nhiên đã theo bảng size rồi nhưng vẫn hơi to. Giao hàng khá nhanh,5,
67,"Sản phẩm tốt
Tư vấn nhiệt tình 
Shipper dễ thương 
Nên mua nha",5,
68,"Vải đẹp nha mọi người. Nhưng GHN giao lâu quá. Đợi hơn 20 mấy ngày mới nhận được.
Hình ảnh mang tính chất nhận xu",5,
69,"Sản phẩm tốt mua đc giá sale quá hời.. ❤❤❤
Hình ảnh mang tính chất nhận xu",5,
70,"Mua lần 2 sau khi đặt thử 1 bộ. Shop mỗi cái giao hàng hơi lâu thì hàng chất lượng ok. Giá cũng rẻ , chưa bít bền hay ko nhưng chất liệu có vẻ tốt.",5,
71,"Đã nhận đc hàng
Thời gian giao hàng nhanh
Sản phẩm giống hình 
Chất lượng sản phẩm tuyệt vời 💯
Rẻ , đẹp , chất lượng ạ 👌",5,
72,"Áo đẹp vải đẹp lắm, form đẹp nhưng mà giao hàng hơi lâu. Bù lại đẹp thì Ok",5,
73,"Chất luong sản phẩm tuyệt vời, sẽ tiếp tục ủng hộ shop!! Thanks",5,
74,"Chất lượng vải ok, giao hàng nhanh hơn dự kiến",5,
75,"Sản phẩm chất lượng, giao hàng nhanh, nên mua nha...........",5,
76,"Đóng gói sản phẩm đẹp. Giao hàng nhanh, giống mô tả, chất tốt.",5,
77,"Video và hình ảnh k liên quan chỉ để nhận xu. Đồ giống hình, chất vải mặc mát nha",5,
78,"Sản phẩm dầy dặn,đường chỉ may đẹp chất liệu vải thoáng mát mình rất ưng ý",5,
79,"Đồ đẹp gửi đúng mẫu, chất lượng, đóng gói sản phẩm kĩ 😁😁😁😁😁😁😁😁",5,
80,Nhbnxchjzzn ceuis. Duiuw. Uas. Hzdtkk. Sưuicddfnk. Dẹokrh,5,
81,"Áo nhận đẹp, chất ok, mua được nha. Đóng gói sản phẩm đẹp. Đáng tiền.",5,
82,Giao hàng nhanh .chất lượng hàng tốt!,5,
83,"Vải đẹp, size chuẩn, dày lắm ạ, màu cũng đẹp lắm. Sẽ ủng hộ shop tiếp",5,
84,"Size mặc ko vừa nên đã được shop hỗ trợ đổi lại, mọi người khi mua nên hạ size xuống.",5,
85,Hình ảnh chỉ mang tính chất nhận xu đã nhận được hàng sản phẩm như miêu tả vải nhìn có vẻ thoáng mát màu xám nhìn ok sạch sáng,5,
86,Đẹppppppppppppppppppppđjdjdnxnxnxnxjxkdksksksjsjsjsjsj,5,
87,Vải ok mỏng mặc mát vừa size lần sau sẽ mua tiếp mà giao hàng lâu quá,5,
88,"đồ dày dặn và đẹp, đóng gói kĩ ,  giao hàng nhanh, sẽ ủng hộ shop tiếp",5,
89,"Sản phẩm đẹp, shop phụ vụ tốt rất đáng mua, mẫu đúng size form mang rất đẹp, rất hài lòng, bộ bồ săn sale cơ  110k là quá okee",5,
90,Shop giao hàng nhanh chất đẹp nói chung là rất ưng ý lần sau sẽ tiếp tục ủng hộ shop,5,
91,Đây là một trong những lần mà mình cảm thấy đáng giá nhất. Shop đồ rất đẹp. Chất vải rất thích. Màu đẹp siêu siêu đẹp. Ưng ý lắm luôn. Ủng hộ shop <3.,5,
92,"Hàng giao nhanh, sản phẩm đẹp như hình. Đóng gói chắc chắn. Nên mua",5,
93,"Mình mua shop 2 3 lần r, thấy hài lòng nên đặt tiếp 2 bộ nhưng lần này mình khui hàng ra chỉ có 1 bộ thôi (vẫn thu tiền 2 bộ) , mình đang nhắn cho shop và chờ giải quyết, hi vọng shop sẽ xử lí cho mình, mình sẽ feedback tiếp nếu có kết quả
P/s: Shop đã giải quyết cho mình rất nhanh nhé mn",5,
94,"Chất lượng vải khá ổn, giao hàng khá nhanh. Lần tới sẽ tiếp tục ủng hộ shop",5,
95,"Mình mua ở đây 3 lần rồi, bộ nào cũng ưng hết trơn, mình săn sale nên giá rẻ lắm",5,
96,"Chất lượng sp tốt, mua được giá ưu đãi 129k mà được bộ xìn xò, 60kg 1,65m mặc vừa in size M",5,
97,"Hàng như hình , mỏng mát mặc thoải mái. Giá này cũng ko đòi hỏi quá nhiều. Nói chung ổn",5,
98,"Shop đóng hàng cẩn thận kỹ lượng, chất vải quá đẹp không phải bàn",5,
99,Sp ok. Hình ảnh và video mang tính chất minh hoạ. Giao hàng cũng khá nhanh,5,
100,"Với giá này thì tạm ổn, vải ko dày nhưng ko mỏng. Măc ở nhà thoáng mát.",5,
101,"Chất mát lắm mn ạ fom này vừa ng ck mk 75kg lấy xxl mặc rộng rãi thoả mái 
Nên mua nha",5,
102,"[QC] MobiFone tặng 10.000đ vào TKC khi soạn Q gửi 9876 đk gói Quiz, duy trì 3 ngày và tham gia trả lời câu hỏi nhận giải thưởng đến 100.000đ từ DV Kiến Thức Vàng. Cước 5.000đ/ngày. Liên hệ 9090. Từ chối QC, soạn TC GAME gửi 9241",5,
103,Giao hàng nhanh chất lượng tốt ủng hộ shop.................,5,
104,"Chất lượng vải khá là ok, mịn mát ❤️❤️❤️❤️❤️❤️❤️❤️👌👌👌👌👌👌👌👍👍",5,
105,"Giao hàng nhanh, vải mát nên hợp với thời tiết sài gòn hoặc thời tiết mát, cổ hơi chật nhưng cũng ok với giá đó",5,
106,vải mát mặc thích lắm nha! đáng tiền mua nhé!!!!!!!!!!!!!!!,5,
107,🖐🖖👌👌👈👎👍👍👍🤘👈👉👉👊✊👎👍👍☝🤘🤙👈👈👉✊✊🤲🤲☝🤟🤘👌🤌👊👎👍👍🤙👈✊👎👎👍🤟🤟✋🖖🤌👉👊✊🤲🤲👍👍🤘🤙🤙👈🤟👍👎✊🤙🤟☝👍✊✊✊🤙🤙🤟👎✊👈👈🤙✊✊👎👎👎👍,5,
108,"Đồ đẹp.Lần trước mình mua xanh than rồi, lần này đặt màu đen, mà shop giao nhầm xanh than, nhưng vẫn ủng hộ shop 5 sao.",5,
109,Đã nhận hàng vải oke giao hàng nhanh .....................,5,
110,Giao hàng oke. Vải cũng oke.canh đc sale nên giá cũng hợp lý.cho shop giao 5*,5,
111,Hàng rất ok đã mua của shop lần thứ 3 rồi nói chung là hàng rất chuẩn lần sau sẽ mua tiếp nhé.,5,
112,"Hình ảnh và video chỉ mang tính chất nhận xu  do mk mang đồ đi giặt rồi 
Giao hàng OK mua sale đc rẻ tuy nhiên đằng sau áo màu trắng mk thích nó cùng màu đằng trước hơn",5,
113,"Đóng gói ổn, chất vải mát ,xịn nhưng giao hàng hơi lâu do dịch cũng thông cảm",5,
114,"Hình ảnh chỉ mang tính chất nhận xu. Chất vải cực đẹp, dày dặn, đường kim mũi chỉ may chắc chắn, cẩn thận, đóng gói đảm bảo ạ! Sẽ còn ủng hộ nựa ạ",5,
115,"video mang tính chất nhận xu thôi nha mn, nhưng mà sản phẩm rất ok",5,
116,Chất đẹp lắm giá sản cx rẻ nói chung là chất lượng mọi người nên mua,5,
117,"Đã nhận hàng. Hàng đúng như mô tả. Chất vải mịn, đẹp, mát. Rất ưng ý ạ",5,
118,"Chất co giãn mặc ổn, chồng mình 68kg mặc vừa XXL nhé, các bạn nên chọn size to xíu",5,
119,"Chất vải ok lắm nha mọi người, mua mấy lần rồi, mn nên mua nha, đẹp lắm",5,
120,Đợt trc đặt cũng này mà vải dày dặn hơn. Lần này vải mỏng hơn. Giao nhanh đóng gói cẩn thận,5,
121,Vải ok đóng gói sp đẹp. Đặt 5sp mà shop giao thiếu 1 nhưng shop đã hoàn tiền lại. Nhân viên rất nhiệt tình.,5,
122,"Hàng oke so với tầm giá, ham hố quất size hơi bự, nên mua nhé m. n",5,
123,Giao hàng cực kì lâuuuu !!!!!! Chất lươjng sp giống hình .....,5,
124,Sản phẩm đúng như quảng cáo..chất liệu thoáng khí phù hợp với người chơi thể thao hoặc lao động nặng..đáng mua,5,
125,"Thực sự không còn gì để nói ạ, quá tuyệt vời, quá đẹp so với mức giá của nó ạ, 10đ",5,
126,"Hình ảnh mang tính chất nhận xu thôi nhé. Không lại bị ẩn, thu lại xu. Nói chung hàng đúng với giá thành và chất lượng. Một từ được",5,
127,"Đồ vừa, vải mặc mát 😎 tặng shop 5 sao hihi  ajaahhahahajajakkdiuddbbamakakakaiahhzbxnkckxjxjxjxjjxxncncnmckdkdejehbsnsmxmxkkxmxnxncbc",5,
128,"Áo đẹp, chất vải ưng lắm, giao hàng nhanh , đóng gói cẩn tâhnj.",5,
129,hàng ok đẹp rẻ nhưng mọi ng nên lùi size nhé size k chuẩn đâu ạ to lắm,5,
130,Mua dùm bạn nên k có hình. Hình ảnh mang tính chất nhận xu,5,
131,"Mẫu đẹp, rất đáng tiền ☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️ hình ảnh mang tính chất nhận xu, chứ quên chụp",5,
132,"Dồ xinh lắm mnguiii ạ, em mua hộ nhưng thấy bạn mắc rất dêthuong luônnnnnn. Nên mua nha mngui, đợt liên kết shoppe pay nên có mã mua với giá hời lắm luôn á",5,
133,"Chọn đúng side vừa vặn, vải chất lượng rất tốt, shop nhiệt tình .oke 5 sao.⭐⭐⭐⭐⭐",5,
134,"Do dep ma rẻ nua ạ , moi nguoi nen mua nhe , giao hang thi hoi lau chut",5,
135,"Chất vải thích , giao hàng nhanh , chủ shop lại nhiệt tình . Mua vài lần rồi và sẽ quay lại thêm nữa ☺️",5,
136,"Shop giao đủ hàng 
Giao đúng hàng
Giao hàng nhanh
Hàng chất lượng",5,
137,"Chất đẹp, màu đẹp gọi chung rất là ok ạ. Sẽ ủng hộ shop nhiều hơn nữa🥰
Sorry vì hình ảnh chỉ mang tính chất nhận xu. Quần áo mình mang đi giặt mất r",5,
138,"Hàng đẹp , chất lượng tốt lắm nhé mn ơi, màu ở ngoài còn đẹp hơn trong ảnh , nên mua nhé mn, giá cả hợp lí, ủng hộ shop có dịp sẽ mua tiếp",5,
139,"Chuẩn hàng hiệu, hàng đẹp lắm cả nhà ơi, nên mua , shop tuyệt vời ông mặt trời, vải bao đẹp bao bền nói chung lần sau mua thêm 2 bộ nữa cho anh xã màu khác nhau",5,
140,Quá đẹp luôn. Ưng lắm luôn ý ạaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,5,
141,"Mặc dù bị nhầm màu nhưng Shop giao hàng nhanh, chất đẹp lắm ạ, tiền thì phải nói là quá hợp lý mà mẫu mã chất liệu đúng hàng hiệu ạ. Ths shop nhiều",5,
142,"Chất đẹp, vừa kích thước có độ co giãn chút, giao hàng nhanh, đóng hàng được ạ",5,
143,Vảiiiiiiii dàyyyyyyyy dặnnnnnnnnn lắmmmmmmm nhaaaaaaaaa,5,
144,Tai khoan cua Quy khach sap het. Soan UT gui 9118 de xac nhan ung 20000d vao tai khoan phi DV 3000d hoac dang ky Ung tien tu dong bang cach Soan DK gui 9118. DV se tu dong ung tien cho Quy khach khi tai khoan goc con duoi 1.000d. Chi tiet LH 198 (mien phi).,5,
145,Bộ nào cũng đẹp. Mua lần thứ tư rồi vẫn rất ưng sản phẩm. Sẽ mua dài dài,5,
146,Sau gần 1 tháng đặt thì cuối cùng hàng cũng tới. Đi khá lâu nên bao nylon ngoài nhăn nhúm hết nhưng đồ bên trong vẫn tốt lắm. Vải dầy dặn như hình đăng.,5,
147,"Bộ quần áo chất lượng ổn, chất máy, co giãn. Shop giao hàng nhanh và đóng gói cẩn thận",5,
148,"Vải mát quần áo đẹp 
Chất lượng cao 
Giao hàng hơi lâu
Nên mua mặc nhé",5,
149,e qưe qưeqe qeqe qeqeqeqwe q qe qưe qeqweqweqweqfwfewrgfewfwef,5,
150,Nhận hàng xong thấy ưng dã man chất vải đẹp thoáng cầm rất nặng tay thiết kế cũng đẹp nữa....Ưng nhất là chữ in đẹp kinh khủng😉😉😉😉😉😉😉😉,5,
151,"Kiểu y hình, vải cũng ok, nói chung là mình hài lòng, giao cũng nhanh nữa",5,
152,"Vải dày dặn, chất liệu thấm mồ hôi. Mình nghĩ là mặt sau giống màu áo đăng trước. Nhưng lấy hàng về thì mặt sau màu trắng nên hơi thất vọng xíu. Giao hàng nhanh. Sẽ ủng hộ shop ở những lần sau.",5,
153,Chất lượng sản phẩm cũng ok. Đường may chắc chắn ko có chỉ thừa😊,5,
154,"Vải dày dặn, co giãn tốt. Giao hàng đúng thời gian theo yẻu cầu",5,
155,"Giao hàng nhanh, san phẩm đẹp, chất lượng, đã mua hai lần ở shop, sẽ ủng hộ tiếp :))))",5,
156,"Giao hàng nhanh, đóng gói chắc chắn. Khá là ưng , chất mát nên mua nha. Điểm trừ duy nhất là màu sau áo lại là màu trắng thôi.",5,
157,"Ảnh và video có tác dụng nhận xu thôi, đã nhận được hàng của shop,khá đẹp và chắc chắn. Sẽ ủng hộ những sản phẩm tiếp theo",5,
158,"Sản phẩm rất xinh đẹp tuyệt vời, tôi không thể trông đợi gì hơn. Cảm ơn nhà cung cấp, nhà sản xuất, cảm ơn người bán hàng, cảm ơn sàn thương mại điện tử, cảm ơn người vận chuyển để tôi có cơ hội dùng sản phẩm tốt như thế này. Hình ảnh mang tính chất nhận xuuuu👍👍👍",5,
159,"Sản phẩm ok, chất lượng tốt, tư vấn khách hàng nhiệt tình nên mua",5,
160,"Hàng giao tương đối nhanh, chất liệu ok, khá dày dặn, sẽ ủng hộ shop nhiều trong tương lai.............................",5,
161,"Sẵn sàng lên kệ các mẫu hótttt nhất đẹp nhất
Sẵn sàng lên livtrymmm cùng các bác rùiii đâyyy
Len lông thỏ xuất sắc 100% giá từ #99kkkkk
Ưu tiên chốt đơn cho những ai quan tâm chấmmm tus dứoi vài biết nàyyyy!!!!
Hẹn các bác #12h30ppppp trưaaaaa nayyy nào!",5,
162,Mình đặt hộ nhưng thấy bảo chất cũng ổn nên mình vẫn vote cho khách mặc dù nay gặp 1 shop nói chuyện thái độ với khách hàng đã giao sai hàng rồi còn k thèm xin lỗi bảo khách hoàn về đi trong khi dịch dã này đặt hàng rất khó.,5,
163,Mình đặt hộ nhưng thấy bảo chất cũng ổn nên mình vẫn vote cho khách mặc dù nay gặp 1 shop nói chuyện thái độ với khách hàng đã giao sai hàng rồi còn k thèm xin lỗi bảo khách hoàn về đi trong khi dịch dã này đặt hàng rất khó.,5,
164,"Hàng đẹp, rất ưng ý, tặng cho 5 sao, sẽ ủng hộ tiếp",5,
165,"Giao hàng nhanh , hình ảnh chỉ mang tính chất nhận xu thôi ạ, đồ đẹp",5,
166,"Vải mát,nhẹ, mặc ok, đóng gói ổn, zzzzzzzzzzzzzzzzzzzzzzzzz",5,
167,"Thấy bạn thân đa cấp nên hóng tí thôi mà 😂

cr. Only YOO - Gong Yoo 공유 Vietnam Fanpage",5,
168,"Mình mua ở đây 3 lần rồi, săn đc giá cũng rẻ tầm 120k, với giá tiền này thì oke rồi ạ",5,
169,"Sp tuyệt vời, vải đẹp, mặc mát lắm luôn ấy✔️✔️✔️✔️✔️✔️🥰",5,
170,Áo đẹp chất co giãn mặc mát giao hàng nhanh sẽ còn ủng hộ shop thêm,5,
171,"Sản phẩm rất đẹp, người eo nhận hàng rất thích, hàng chất lượng lắm mn nên mua nha, hình ảnh và video mang tính chất lấy xu ạ. E cảm ơn",5,
172,"Áo đẹp, không có chỉ thừa. Đang giặt nên không chụp ảnh được. 
Video mang tính chất nhận xu",5,
173,"Quần áo giống hình, lên form rất okee, giá phải chăng.
Giao hàng hơi lâu do dịch. Đáng mua!",5,
174,"Bộ chất dầy dặn , cầm nặng tay , giống với hình ảnh shop đăng , nhưng có điều là mặt âo trắng phía sau bị loang màu của mặt xanh nhiều , nó mờ k hẳn là rõ nhưng sợ giặt nữa là loang hết luôn , mn lưu ý nhé , m nghỉ nên mua màu sáng sẽ k bị loang",5,
175,"Giao hàng mùa dịch nên hơi lâu, quần hơi bị lỗi, không đẹp bằng lần đầu mua",5,
176,"Đẹp, fit size, bận siêu mát, vải xịn, giao nhanh, màu chuẩn. Giá rẻ 100đ, mn nên muaaaaaaaaaaaaaaaaaaa",5,
177,"Bộ đồ đẹp, lên form chuẩn, săn được giá sale rất ổn, thời gian giao hàng hơi lâu do dịch",5,
178,"Dù dịch nhưng Giao hàng nhanh, chất vải đẹp , bộ quần áo mặc ở nhà",5,
179,"Rất đẹp luôn nha. Mọi người nên mua thử, giao hàng nhanh đóng gói cẩn thận 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻",5,
180,Shop giao hàng nhanh . Chất lượng . Phù hợp với giá tiền sẽ ủng hộ tiếp bộ nữa hehe,5,
181,Mình nhận được hàng đẹp lắm nha. Chất vải giống như trên ảnh. Rất đáng tiền.K mua hơi bị tiếc luôn ấy,5,
182,"hơi mỏng nhưng lại nặng. cũng ok lắm nha
xin lỗi vì hình kh liên quan",5,
183,"Bộ đẹp lắm luôn, chất vải mát. Đường may chắc chắn k có chỉ thừa. Nói chung là chim ưng",5,
184,"Chất dày dặn, đóng gói đẹp, lúc nhận thấy chất hơi cứng nhưng giặt có vẻ sẽ đỡ hơn. Sản phẩm 1 lớp, ổn với giá tiền",5,
185,Áo đẹp chất ổn tầm giá! Dày dặn mình mặc vừa vặn. Dịch nên nhận hàng hơi chậm tí thôi,5,
186,Chất lượng sản phẩm ok đi đôi vs giá tiền. Đẹp bt đúng kích cỡ đã đặt shop gh nhanh...,5,
