,khach_cmt,rating,shop_phan_hoi
19,Quần đẹp đúng hình xuất sắc giao hàng nhanh . Nhưng shiper đến đúng lúc mình đang combat làm mình thua -1 sao,4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
20,"quần đẹp , đúng form 
đặt quần đen giao quần xanh 
giao hàng hơi lâu",4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
21,"Em trai mình cao 1m65 nặng 40kg mặc như ảnh.màu đẹp chất oke
Ship nhanh mà shop chuẩn bị hàng hơi lâu nên trừ 1 sao",4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
22,Quần đẹp mà mình đặt quần màu đen mà shop lại giao nhầm lại màu đen,4,
23,"Quần mình mua gửi về cho e trai nên không biết thế nào nhưng thấy nó kêu là cũng ok hàng đẹp , sẽ ủng hộ shop dài dài 😝
Hình ảnh mang tính chất nhận xu",4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
24,Quần mặc vừa giá hợp ní nhưng màu thì nhạt hơn so với hình ảnh shop đăng ……….,4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
25,Hàng khá đẹp nha aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
26,Quần đẹp nhưng mà hình như nó có bị sùi nhè nhẹ ở khá nhiều chỗ không biết tại sao luôn,4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
27,"Quần mở ra thì thấy bị sứt chỉ ở bên hông thế này
Giao hàng bth. Ko nhanh ko chậm",4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
28,Hình ảnh chỉ mang tính chất minh hoạ chứ quần lên form khá là ổn áp nhunge mà quần đen có vẻ ống bé hơn mà nhỏ hơn quần xanh nha mn😣😣😣,4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
29,Chất lượng rất được rất okkk nên thử và hợp giá túi tiền học sinh và sinh viên,4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
30,"Chat lương tương đối, vải hơi cứng, nếu vải tốt hơn xíu thì ổn hơn",4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
31,Size khác thì em kh biết chứ như size 33 phải 85-90kg mặc may ra mới vừa. Chứ em 71kg cao m82 mặc còn thừa cả khúc vải :((,4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
32,Ổn ạ mình mặc size 27 là vừa mà lỡ chọn 28 rùi nên lấy nun :v cmt nhận xuuu,4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
33,"Đợi hàng lâu, chất lượng sản phẩm thì tạm ổn so vs giá! Nói chung là mình ko hài lòng lắm, hi vọng shopp sẽ cải thiện tốt hơn",4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
34,"Nhận quần thì 1 chiếc khuy ok. Chiếc còn lại khuy ọp ẹp và chưa làm gì đã tuột ra luôn. Phải ra hàng thay khuy mới. Dáng quần đẹp, hơi có chỉ thừa. Nói chung cần cải thiện khuy quần",4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
35,"Hàng về không được đẹp cho lắm, ship thì cũng hơi lâu. Chưa hài lòng",4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
36,"Quần chất liệu vải oke, dày, đẹp,... mỗi tội là tư vấn cho khách hum có tâm, bảo chiều cao cân nặng này oke mà mặc rất là rộng. Tốt nhất size nhiu tự trừ 1 2 size cho vừa",4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
37,Quần chất rất oke so với giá tièn nhưng shop lại gửi sai màu nên cx k ưng hẳn,4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
38,"Shop uy tín nhé 
Ghhghvvvvvvvvvvvvvvvvvbbvvhvihhcxhxxhjj",4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
39,Tạm chấp nhận được màu sắc ok mọi thứ ổn đánh giá mang tính chất nhận xu,4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
40,Không đúng màu. Nhưng vừa size. Giao quá lâu nên làm việc lại bên giao hàng.,4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
41,Ổn bn nha hàng đẹp tốt nhưng giao hàng 9 ngày ms nhận đc hơi lâu,4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
42,Quần đẹp vải đẹp quá okeeeeee mà ko bik sao cái túi quần trong nó bị cháy mang hơi đau tí,4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
43,"Quần có chất liệu mỏng, mềm
Lên form kể ra mà nói thì cũng tựa tựa ảnh mẫu nhưng k đứng form như mình mong đợi nên hơi thất vọng",4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
44,"Mua ở đây lần 2, cảm giác quần lần này mỏng hơn với form k được đẹp như trc",4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
45,"Vải ok quần ok nhưng quần bị sổ chỉ nên hơi buồn.,...........",4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
46,Quần đẹp lắm nma mik chọn đúng siZe theo shop vx dài mùi như bệnh viện cho 4 sao,4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
47,"Chất ok mát thoảng
Shop giao đúng sai và màu 
Mua với giá 166k ncl là k chê
Size30 hơi rộng. Mn nên mua hụt 1 size nhé.",4,
48,Shop giao nhầm sz cho mh đã nt shop bảo đổi lại cho mh hy vong shop giữ lời hứa. Khi nào nhận dc hàng đổi sẽ rw tiếp,4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
49,Quần hơi rộng tạm được giao hàng nhanh dodng gói chắc chắn không ưng lắnm ...............................................................................................,4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
50,"Quần đẹp, giao hàng nhanh hơi có chỉ thừa thoi, còn lẠi ok, với quần hơi rộng í là đặc sát sz luôn ròi mà lên form vẫn đẹp nên mua nhe",4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
51,"Quần dày dặn, chất đẹp, nhma tư vấn size hơi sai xíu, giao hơi lâu :((",4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
52,"Quần ổn, chỉ có 1 điều là đường may ống quần dưới bị sút chỉ hơi nhiều chút!",4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
53,"Sản phẩm tốt mua
Sẽ ủng hộ shop thêm nhiều trong thời gian tới.",4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
54,"Sản phẩm khá ok, còn shop thì nhắn tin một đằng trả lời một nẻo.",4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
55,giao hàng nhanh quần hơi mỏng 1 chút nhưng chắc giá v là cũng ổn,4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
56,"Đẹp, dáng k xuông cho lắm, giao hàng nhanh, lên lấy giảm 1 size sẽ đẹp hơn",4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
57,"Quần đẹp lắm, chất vải dày dặn, lên dáng đẹp nhưng có điểm trừ là shiper quá tệ
Hình ảnh mang tính chất nhận xu",4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
58,Mình k biết do mình béo hay do quần nữa. Mình cao m60 nặng49kg mua theo size của shop mà k vừa,4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
59,"Chất vải ổn, khá dày dặn , phù hợp với giá tiền, shop nhiệt tình chu đáo, rep tin nhắn nhanh, nhưng giao hàng lâu, kích cỡ thì to hơn so với bảng quy đổi,",4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
60,món ăn này rất ngon mời shop ăn cùng nhé cảm ơn shop ship hàng nhanh nhẹn,4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
61,"Hàng cũng oke, nhưng mà mang nhìn k đẹp như ảnh, hơi hôi nữa, nói chung cũng đc",4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
62,1m65 50kg mà quần gất rộng còn bự 🥲 mà sh tư vấn size 27 mang đi bóp 4-5 phân . Hõng muốn nói luôn 🥲🥲🥲🥲🥲 h. Ảnh mang tc nhận xu,4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
63,"Quần mặc được
Màu hơi nhạt 
Không có chỉ thừa
Nói chung là được.",4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
64,"Quần đúng như shop mô tả
Không có chỉ thừa
Màu giống hình
Ống hơi dài xíu",4,
65,1m75 mặc size 28 ống hơi dài. Mác quần khác với những sản phẩm trước. Mua 2 lần mới được tới tay sản phẩm này.,4,
66,"Quần đẹp lắm shop ạ. Mỗi tội mua xong quần thì xe em hỏng, cho 4 sao thôi",4,"""Cảm ơn Quý khách đã tin tưởng và ủng hộ 20We. Hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. Chúc bạn một ngày tốt lành !!!"""
67,"Sản phẩm tạm có chất lượng khá tốt, giao hàng khá nhanh cảm ơn shop",4,
68,"Quần ổn, mặc hơi rộng, đóng gói cẩn thận.. với giá tiền như này thì ko trông đợi gì nhiều",4,
69,Chất lượng và kiểu dáng vải khá ổn có điều màu sáng hơn trong ảnh khá nhiều nên mình có hơi thất vọng chút,4,
70,"Quần đẹp nha mn, m8 60kg mặc size 30 hơi ngắn, hình ảnh mang tc nhận xu",4,
71,Có một sp bị rộng dù mua hai cái cùng size với nhau,4,
72,Hàng về đẹp ạ nhưnh mỗi tội có vài chỗ ko bị xanh hết có chỗ xanh đậm có chỗ xanh nhạt ko đồng đều . Sẽ ủng hộ shop tiếp,4,
73,Giao hàng nhanh mà cái size quần rộng hơn mô tả nhiều :(((((((,4,
74,Jaiciq cọiwoc aow diwniwoxnwoxnwodnwofnwpajciebsufiwickepwhxkwofjwispcneodkwiahabdnwkalalx,4,
75,"Giao hàng nhanh
Gói hàng đẹp
Chất lượng phải đợi thời gian mới biết",4,
76,"Quần chất vải dày dặn, không có chỉ thừa, khóa kéo tốt, màu đậm hơn trên hình(mình mua màu xanh nhạt)
Ống nhỏ hơn trong hình 
Mn nên mua nhỏ hơn 1 size, mình 1m58 46kg mà bụng rộng và quần hơi dài",4,
77,Chất lượng tốt giá rẻ hay sao mà chịu được nữa giảm giá sốc tại triển vĩ đại gia tạo bất chợt đổ bộ lên đảo 🏝️ là một,4,
78,Shop tư vấn kiểu quần què gì bảo đặt size 30 đặt về rộng như váy 🙄(hình ảnh chỉ để lấy xu),4,
79,"Shop giao thiếu cho mình 1 cái quần nhưng chủ shop nhiệt tình ib và hứa sẽ chuyển cái quần còn lại cho mình 
Quần đẹp và rộng lắm,  mình mặc bị dài do chân ngắn á
Trừ 1 sao do giao thiếu quần, mong shop sẽ để ý đơn hàng của khách hơn do cái quần kia là mình đặt cùng bạn,  rất khó xử nữa",4,
80,"So vs mức giá thì khá là oke la , ae cứ theo bảng size nhé , chuẩn luânn",4,
81,"Sản phẩm khá tốt

Đóng gói sp chắc chắn 
Chất quần oke mà mùa hè thì mặc hơi nóng xíu nhưng vẫn đc",4,
82,Nó không phải là màu xanh nhạt á. nó bị đậm hơn bên ngoài. Chất vải thì vẫn ổn nhưng màu thì nhìn quê quê. Thôi cho 4 sao,4,
83,Quần có ~200k thì thế này là quá ok rồi á 😋 quay cho mọi người xem cận luôn nè,4,
84,"Vải ok . Giao hàng nhanh.  mỗi tội nhìn quần hơi bẩn. 
Khá hài lòng.",4,
85,"Quần đẹp, hàng giống ảnh ạ, hình như shop giao sai màu vì màu này đậm quá :<",4,
86,"Giao hàng nhanh, quần nhiều chỉ thừa, kéo khoá quần hơi phò, ống quần không rộng lắm chả khác gì quần côn. Nhưng mà quần hơn 100k vậy là ok r",4,
87,quần đẹp chất vải okee cơ mà nhìn quần giống fform nữ quá với cả dịch nên giao hàng hơi lâu!!! mình đặt từ hôm 16 đến tận 23 mới lấy được hàng,4,
88,"Chất liệu tốt
Quần to hơn so với ảnh mẫu,cũng đẹp
Mình và bạn đặt đơn cùng 1 ngày và cùng 1 địa chỉ mà người có trước người có sau",4,
89,"Do dịch nên gần 1 tuần mới giao tớiii :<< chất liệu quần oklaa, TÚI QUẦN NHỎ, lưng quần rộng, 1 ít chỉ thừa phía trong quần.",4,
90,Hàng về không được đẹp như mong đợi chán shop quá đặt lần đầu ok lần 2 thì haizzz,4,
91,"Màu không giống ảnh, quần nam nữ mà mình mua size nhỏ nhất vẫn rộng, độ dài vừa, lưng rộng",4,
92,Tôi thấy chất vải khá là mỏng so với giá tiền thì hơi cao nói chung là ổn,4,
93,From được nhưng chất hơi dễ bám bụi tóm lại là hơi đắt so với giá tiền,4,
94,Shop tư vấn cho mk chọn size 28 là vừa đẹp luôn nhưng khi nhận hàng hơi bị thất vọng vì quầ quá rộng đúng kiểu bơi trong quần luown chán thật sự còn ảnh vs video chỉ mang tính chất lấy xu,4,
95,"quần màu khác hình, bạc phếch. size thì hơi rộng so với chiều dài",4,
96,"Quần màu không giống hình,ko dãn,ship hơi lâu,khá thất vọng",4,
97,"Đóng gói hơi sơ sài :))) quần ok mỗi cái là màu hơi không giống mình mong muốn hi vọng giặt xong nó phai bớt, mua được giá hời nên cũng chấp nhận được",4,
98,Quần có mùi thuốc tẩy trừ 1 sao. 8/10.aaaaaaaaaaaaaaaaaaaaa,4,
99,"Quần cũng khá đẹp so với giá tiền. Chất vải cũng oce. Có điều mình có chút hiểu nhầm qua mô tả nên đặt size bị to. 
Bạn nào từ 40 đến 46kg nên đặt size nhỏ nhất nha. Shop cũng hỗ trợ nhiệt tình.",4,
100,"shop chuẩn bị và giao hàng nhanh, quần đẹp nma tiếc là dưới chân quần bị lỗi nhỏ tí, cũng buồn nma ncl okk💯",4,
101,Sản phẩm cũng ok nhưng nhìn vải có chút không đẹp nma vẫn đánh giá 4s cho shop phát triển hơn,4,
102,"Vải thì không có gì để chê,dày dặn,shop tư vấn nhiệt tình. Mỗi tội là quần hơi bị chật so với mình🥲",4,
103,"Quần màu đậm hơn trong ảnh phải xắn quần lên 8cm mới vừa. Bạn nào thấy cơ mình phù hợp với size ví dụ   size 30 thiì nên chọn mua size nhỏ hơn 29
Vì mua đúng size quần trộng vl",4,"20we xin cảm ơn quý khách hàng đã lựa chọn dịch vụ của 20we. 20we đã inbox rồi đó, quý khách hãy check ib để cùng trò chuyện với 20we nhaaa !!!"
104,Shop giao hàng nhanh đảm bảo yêu cầu time nhiwng mà      Màu sắc khôgn dc như mong muốn . Màu ngả sang màu xám chứ k có độ xnah,4,
105,"Mình mua cho bạn nên không rõ chất lượng nhưng thấy bảo là from dáng được , chất không được đẹp lắm , nói chung là được 
Xin lỗi vì hình ảnh chỉ mang tính chất nhận xu .",4,
106,quần đẹp nhưng có dính 1 vết bẩn nhỏ trên đầu gối mong lần sau shop kiểm tra kĩ hàng trước khi giao cho khách ,4,
107,Jansbsms snsjs d djwjwnw umw ebdjsjenenemwkwnebeuwjwhwjj,4,
108,"Quần bị gập 
Eo 64 mặc hơi rộng😥
M54 Quần dài quá trên m6 thì đẹp 
Lại tốn 20k tiền cắt😥😥",4,
109,Sz quần shop tư vấn hơi lệch mình cao 1m62 48kg mà vừa rộng vừa dài,4,
110,Sản phẩm màu đen thì oke giống hình nhưng sản phẩm màu xanh thì nhạt hơn hình. Về mở ra nhìn chán thực sự luôn,4,
111,Okeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,4,
112,"Shop ở Hà Nội mà giao diêu nhanh luôn, quần giống hình nhưng mặc rộng dù đã nhờ shop tư vấn",4,
113,Hàngg okkkk xinh xẻooo lắmmuoonn á thâydyy cưng lúm sịn nhoook,4,
114,Ib shop tư vấn bảo mặc size 28 cũng ổn mà về nó rộng muốn xỉu luôn chất ok lắm nhé màu cũng ổn,4,
115,Ibbnhcccvnhhhhgvbnngvv vvbbnnnndsaassđfgccxssdfgvbnjjj,4,
116,Bị chỉ thừa nhiêù còn lại thì cũng khá okkkkkkkkkkkkkkkkkkkkkkkkkkk,4,
117,Shipper Giao hàng nhầm giao lâu nhưng quần rất đẹp,4,
118,"Quần như hình có điều lưng quần hơi rộng mình cao 1m7 nặng 43kg mặc size 27, với lại nút khoá quần bị lỗi",4,
