,khach_cmt,rating,shop_phan_hoi
13,"Sản phẩm ok trong tầm giá ,giá như này ko đòi hỏi gì hơn, sản phẩm giống hình ,quên ko chụp ảnh thật ,đánh giá để nhận xu !!!
Mỗi tội vải hơi mỏng ",4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
14,"Cậu có biết cậu khác những vì sao ở điểm nào không? Sao ở trên trời, cậu ở trong tim tớ.
5. Em có một siêu năng lực đó là siêu thích anh~ Cho dù anh là vàng trắng hay xanh đen, trong mắt em đều chỉ có anh.
6. Có một đốm lửa nhỏ. Thắp lên hạnh phúc to.
Em đã có ai ngỏ. Hay là để anh lo
7. Em yêu bầu",4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
15,"hàng chuẩn đảm bảo, vải mát mọi thứ quá ok trong tầm giá, may mình chọn side 2xl mặc còn vừa đúng chứ xl chắc chật với người 80kg như mình rồi^^",4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
16,"Vải hơi nóng, màu tối hơn trong hình, đường may không được chắc chắn lắm.",4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
17,Hàng nhiều lỗi lắm shop ạ. Vì k phải đồ đắt nên chấp nhận. Chất thì đc. Mặc tạm,4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
18,"ko biết shop kiểm tra hàng thế nào mà lúc mình nhận hàng thì đã có chỉ đứt rồi, sau 1 hôm mặc thử thì chỉ đứt từa lưa luôn, rồi giặt xong cho ra 1 mới này, chỉ của chiếc quần này nhé chứ áo mặc rất ok, mình 1m65 60kg",4,Liaia cảm ơn anh/ chị vì đã ghé thăm và mua hàng của shop. Rất cảm kích vì anh chị đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. Litaia mong muốn được tiếp tục trao đổi trực tiếp với anh chị thêm về vấn đề này để có thể làm hài lòng Anh/chị. Bên em đã inbox cho Anh/chị và hi vọng nhận được phản hồi của anh/chị trong hộp thư shopee ạ.
19,"SP giống như hình size rộng so với cùng cỡ mình mua, túi quần nhỏ may ngang không sâu nhét ví hoăc đt không kéo khóa chắc chắn sẽ phải sắm cái mới nhé, màu xanh be giống màu ghi hơn thì phải",4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
20,"Có lổ hỏg tí nhưng ko sau bỏ qua
Chất liệu vải thoán mát khá là ok.",4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
21,"Áo vừa mặc đã thấy rách
Chịu thua luôn đó 
Dùng tạm dc nói chung giống hình",4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
22,(ര̀ᴗര́)و ̑̑◝( ′ㅂ`)و ̑̑(ര̀ᴗര́)و ̑̑◝( ′ㅂ`)و ̑̑(๑•̀ㅂ•́)و✧◝( ′ㅂ`)و ̑̑(๑•̀ㅂ•́)و✧,4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
23,"Mình đặt 2 bộ màu xanh vs xám, chất vải thì ok so với giá tiền. Có điều áo màu xanh đường may không chuẩn nên rách một lỗ nhỏ bên tay.",4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
24,"Quần áo đẹp, quần mỏng, tuy nhiên 2 quần bằng nhau nhưng rõ ràng đặt 2 size mà quần ko to hơn",4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
25,"Thoi tiet Nam Dinh 4/5: Ngay nang, tu dem de phong mua dong, kha nang mua 60%, nhiet do 25-33 oC, do am 78%. Vung bien: Tu dem mua dong rai rac. Tam nhin xa tren 10km, giam xuong 4-10km trong mua. Gio nam den dong nam cap 4-5, tu dem chuyen huong gio dong bac cap 3-4.",4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
26,"Áo thì khá ổn.
Quần thì mình thấy may khá hời , chỉ may có 1 đường thoi nên mình nghĩ sẽ mau bung ra.",4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
27,Giao hàng siêu nhanh. Sản phẩm giống hình mỗi tội quần giao sai size chất quần hơi xấu.,4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
28,Đáy quần bị toạt. Trừ 1 sao vì ko kiểm tra hàng trc khi giao cho khách,4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
29,Hclsk dockendodkneod d dond kd dkd doc dkckd đón dkdkskdkdknfkdkdkfoskjdkcksnfkcoosjsowoejnfocjwkdkcjkekdkejfkowkwjdoocjejjfjf,4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
30,Áo vải mềm đẹp. Giao hàng nhanh. Chỉ có một điểm trừ là áo bị lỗi như hình mà shop vẫn gửi cho khách nên không hài lòng lắm nhé,4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
31,"Hàng oki . Áo mỏng. Nhìn cũng 
Dnjdjdjdjdnxmxjxjxnndjxjxndnxjx",4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
32,Giao hàng siêu nhanh. Giao sai size quần. Đóng gói chắc chắn.,4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
33,"Vải tạm ổn. Thời gian giao hàng nhanh. Đóng gói sản phẩm tốt.,",4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
34,Mọi thứ đều rất ok cho đến khi sờ vào thí quần 😬 shop lưu ý để sản phẩm hoàn chỉnh nhất khi đến tay KH nhé,4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
35,Ns chung nhìn sơ bộ chất liệu mát cũng ổn. Có gì đánh giá sau ạ nb,4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
36,NNsnskskskskssjsjsjsjsjsisjsjdnnsbsbsbsbssbbsbssbbss,4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
37,Đã nhận được hàng. Áo thì ok nhưng quần vải xấu đường chỉ may dễ bật. Thôi thì mua hàng sale ít tiền nên chấp nhận,4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
38,Chất vải tạm ổn nhưng mọi người mà mua thì tăng nên một size nhé .,4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
39,Sản phẩm tuyệt vời trên cả mong đợi. Lần sau sẽ mua ủng hộ shop tiếp ạ.,4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
40,Giao nhầm size của quần. Buồn ghê chứ. Sợ ck mình mặc k vừa mất. ,4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
41,Chất vải bình thường cần thời gian sử dụng để đamha giá tố hơnn,4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
42,"Sai bé so với sản phẩm.Nói chung chất lượng bình thường
Zxxxxvbnhgfhjmjhgfff",4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
43,"Quần hơi mỏng, có vẻ nóng 
Áo thì oke
Hàng gói đẹp, có thư cảm ơn!",4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
44,Màu không giống như hình. Tối màu hơn nhìn rất xấu . Không hài lòng ,4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
45,"Áo vẫn còn vài chỗ có chỉ thừa
.rjdjdjdkffkdjsjsjshsnsbshj",4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
46,"Sp ok.  Giao hàng nhanh, nv giao hàng nhiệt tình.   Vải mỏng mát.",4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
47,"Đặt màu be giao màu hồng , không mong chờ hơn được, tạm chấp nhận",4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
48,"- Giao đủ và đúng mẫu, như hình 
- Đồ hơi mỏng, giá rẻ nên chấp nhận được
- Giao hàng hơi lâu
- Tiếc cái là túi quần ko có dây rút để thắt quần, được cái có khoá kéo ở túi",4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
49,Áo thì mặt vừa lắm nhưng còn quần thì nhỏ quá mặt cứ bị bó bó làm sao,4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
50,Sp khá tốt. Hình ảnh chỉ mang tính chất minh hoạ,4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
51,"Với mức giá này khá ổn, áo thì đỡ, quần không đẹp lắm. Giao hàng nhanh. Đóng gói tốt.",4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
52,,4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
53,"Đồ đẹp.mặt mát,shop giao hàng nhanh.size đúng chuẩn luôn ạ.đã mua lại",4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
54,"Áo thì khá ok vải mỏng mát,còn quần thì chữ dính chặc vào miếng nhựa kính luôn ý lột k đc,mình phải gỡ từ từ rồi ủi lại mới dc như hình,cả bộ có vài chỗ chỉ thừa,với giá này thì cũng ok",4,"Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Nếu có bất cứ điều gì chưa hài lòng, đừng ngại inbox, shop luôn sẵn sàng giải đáp thắc mắc cũng như hỗ trợ anh chị 24/7.  Anh chị  đừng quên bấm THEO DÕI (follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé. Chúc anh chị một ngày tuyệt vời ❤"
