,khach_cmt,rating,shop_phan_hoi
82,chất quần khá ok nhưng bị túi mỗi bên 1 màu thế này ạ :) quần nam mà cho túi màu tím :< ko có vấn đề lắm nhưng thực sự nhìn ko ưng :<<<<,4,
83,Sản phẩm ổn so với giá bên ngoài giá thành cũng ok so với bên ngoài,4,
84,"Giao hàng nhanh, tiền nào của ấy, đường may quần bo co kéo không thẳng, nói chung là tiền Lào của Việt ",4,
85,Đồ đẹp vừa giá tiền có điều shop nên gói hàng kỹ tý giao tới nơi rách bọc vào trong áo luôn .,4,
86,sản phẩm ổn so với giá tiền. fom quầy bình thường.  tiền nào sản phẩm như vậy. ......,4,
87,Đồ ok phù hợp với giá tiền chất cũng ổn dù không dầy lắm ........,4,
88,"Hàng đẹp, mới mặc thử thấy vừa riêng size M hơi chật, hi vọng mặc tập thể dục không nóng",4,
89,"Mình mua 4 cái mà shop giao 1 cái bị lỗi, sớ vải bị rút  tưa dễ sạc.Không biết shop cố tình hay vô tình nhưng mình mong shop lần sau có giao cho khách thì đúng hàng không bị lỗi
...",4,
90,Đã mua của shop 2 lần. Chất vải oke. Mỗi tội lần này sao quần bị đứt đường chỉ may. Và hơi nhiều chỉ thừa. Nên cho tạm 4 sao thôi. Bục thế này mặc sẽ k bền. Nói chung tạm đc vì giá cũng rẻ. Giao nhanh,4,
91,"Quần mặc thì bình thường , chỉ thừa siu siu nhiều . Ngồi cắt chỉ thừa mà mệt ghê luôn á 🙁",4,
92,Cũng được nhưng Đường may ko chắc sợ mặc vài lần tuột chỉ rách,4,
93,Chỉ thưa hơi nhiều 😆 mn nên mua rộng hơn 1 size nhe,4,
94,"Đã nhận được hàng sản phẩm rất đẹp chất liệu giống như hình, rất là tuyệt vời",4,
95,Hàng đẹp.đág mua. Tuy nhiên quân bị sứt chỉ nhiu quá. Tạm hài long,4,
96,"Hàng ship hơi chậm tí thui nhưng mà bù lại quần được quá ạ, đúng như trong hình",4,
97,"mua 1 sọc đen, 1 sọc trắng.. nhưng chắc là shop hết đen, quăng luôn cho 2 trắng. ko ưng lắm nhé !!! ",4,
98,"Hàng khá đẹp nhưng chắc shop k kiểm tra trước khi giao nên bị như ảnh, để 4 sao rút kn lần sau",4,
99,"Giao hàng nhanh ,1 quần thì OK ,1 quần thì mỗi bên 1 mầu nhìn chán lắm luôn , nhưng có mấy trục  nên k đổi",4,
100,Mua 2 cái thì dao sai 1 mẫu.nt thì shop giải quết chậm.ck mình n lại k thích bo gấu.đặt 1 bo 1k mà giao cả 2 bo,4,
101,"Chất vải, form quần ok. Nhưng shop gửi hàng bị lỗi phần sọc trắng và may chắp vá xấu.",4,
102,"chất quần dày nhưng hơi mùi,giặt xong hơi bị xù, dùng 1 thời gian xem thế nào đã. chọn bừa ảnh để lấy xu",4,
103,"chất sờ thích hàng tạm được , hàng giao nhanh , cho shop 4 sao nhé ",4,
104,"Giao hàng lâu, vải quần hơi mỏng, phù hợp giá tiền hình ảnh mang tính chất nhận xu",4,
105,Fuufug8 igigi 7fr 7g7g g7ug 7gh igig ivib f6 7fug 7fu gigi igih hih 7g8g 8g8g,4,
106,thời gian giao hàng khá là lâu. bù lại thì chất lượng sản phẩm tốt,4,
107,"Vải mỏng giá rẻ 
Giao hàng nhanh
Đóng gói ổn
Giá cả k mong gì nhiều",4,
108,"Tạm ổn, với già này thì được vậy cũng tốt rồi ạ, hình ảnh và video mang TC nhận xu ạ.",4,
109,quần đẹp giá cả ok vải là vải mát nên mùa đông mặc sẽ hơi lạnh hợp mùa rhu hơn,4,
110,"Quần đẹp giao hàng nhanh và đúng size, shipper rất nhiệt tình, rất đáng tiền",4,
111,"Quần khá oke
Đen cái quần của mình may bị lỗi, túi bị thủng:)))",4,
112,giao hàng hơi lâu xíu quần 3xl mà mặc nó như là sz M ý,4,
113,"vải mỏng hơn mình nghĩ, nhưng giá nv là hợp lý rồi ko đòi hỏi thêm.",4,
114,,4,
115,Áo sờn chỉ. Còn lại tạm đc.  Ủng hộ shop 4 sao,4,
116,Quần hơi mỏng,4,
117,,4,
118,Chất vải và form phù hợp vs giá tiền. Hơi ngán shopeexpress vận chuyển hàng quá lâu,4,
119,"Đặt size M L thì thấy 2 cái bằng nhau 
Một cái m bị lỗi túi vs khoá kéo 
Nói chung tiền nào của đấy .hàng như thế là ok",4,
120,Quần quá mỏng,4,
121,Quần vừa vặn hơi mỏng nhưng so vs giá thì cũng ok :))))))),4,
122,Hàng như hình nhưng phần cổ chân hơi chật đút chân vô còn chật nhé,4,
123,,4,
124,chất vải so với giá tiền thì ok .đường may k được đẹp,4,
125,Vải đẹp dầy dặn. Nhưng mua hai quần khác nhau thì lại giao hai cái giống nhau buồn 😓 đáng lẽ là 5 sao nhưng do giao ko đúng nên trừ một sao,4,
126,"Chất lượng phù hoạp vs giâ tiền. Nhưng túi quá nông, đút cái chìa khoá mà nó vắt ra đùi bên hông, đút điện thoại k vừa, đi bị cấn hết lên mạn sườn",4,
127,Quần khá mỏng và ống ko bó tuy nhiên trong tầm giá thì cx ko đòi hỏi dc nhiều,4,
128,"Chất lượng vải bình thường trong tầm giá, chắc là sẽ xù. Mua về mình đem giặt luôn và thấy nước bị phai màu đen ngòm
Túm lại là không được ưng ý,
Hàng rẻ tiền thì chỉ được như vậy thôi",4,
129,,4,
130,Ok,4,
131,Hàng thì khá OK. Nhưng mà giao hàng lâu quá !,4,
132,Size hơi bé! Mn có thể chọn to hơn size cũng đc nha,4,
133,Quần rất đẹp ạ nhưng dính cái j trắng trắng không lm sạch đc ạ,4,
134,Đặt lần 2 giao đúng size.good,4,
135,"Gần 1m6 nặng 54kg, bắp chân hơi lớn nên mua size m thì mặc bó chút, size l thì ok nhưng hơi dài, nhưng hàng khá ok, giao nhanh và mặc ổn, mua 5 cái rồi thấy đc",4,
136,,4,
137,đẹp nhưng vải hơi mềm phù hợp với giá tiền quần hơi bị lệch,4,
138,"Chất vải hợp với giá tiền,ống quần ko giống nên cho 4 sao",4,
139,Hỏi mỏng nhưng phù hợp với giá tiền,4,
140,"Chất liệu ổn hợp giá túi 
Nhưng có hơi tí mỏng",4,
141,"Chất lượng đúng với giá tiền. Ưu điểm giao hàng nhanh, hôm qua đặt nay có hàng. Nhược điểm chỉ thừa khá nhiều",4,
142,Bung chỉ đũng quần và hơi mỏng nhưng hơn 50k thế là ok rồi,4,
143,Hàng đẹp nhưng hơi mỏng .mặc được 3 lần bị rút vải hở cả quần sì.,4,
144,Chất vải quần ko dày cũng ko mỏng quá đủ dùng nhưng chưa mặc mà chỉ ở đai quần đã xổ hết chỉ thì giặt 1 thời gian là đai quần ko còn 1 tí chỉ luôn nhưng giá vậy cũng ko đòi hỏi quá nhiều về sản phẩm cho 4*,4,
145,"Vải hơi mỏng, đường may k đc chắc chắn lắm. Nói chung phù hợp với giá tiền",4,
146,"Shop phục vụ nhiệt tình..cơ mà quần hơi mỏng
Nhưng vs giá như thế thì quần cũng đc",4,
147,"1 quần bị lỗi séc túi, séc chưa được may bung 1 nửa còn  cơ bản là ổn.",4,
148,"Mình đặt 3 áo cùng size 2xl mà chỉ 1 áo mặc vừa, 2 áo chật, không hài lòng cho lắm. Những mẫu mã và chất liệu vải như hình, phù hợp giá tiền.",4,
149,Sản phẩm đc ống quần hơi nhỏ khó để sỏ chân,4,
150,Size L quá bé ai mà chân to lên mua xl hoặc to hơn chứ L bé lắm,4,
151,"Quần đẹp , vải dày , có điều quần hơi dài xíu , trước khi đặt ko bt chất lượng như ý hay ko , nên đặt có 1 cái
Giờ thấy tiếc giờ đặt lại tốn phí ship",4,
152,"Tiền nào của đó, rẻ nhưng chất vải mỏng. Cũng bt so vs giá cả thì không phải ngon bổ rẻ.",4,
153,Chất lượng ok nhưng hơi thắc mắc tại sao 3 cái túi khác chất nhau 1 cái giống như giấy,4,
154,Hàng ok nhé mn,4,
155,Chất ok nhưng may ẩu quá. Lệch đường may quá nhiều. Nhưng nòi chung cũng ổn,4,
156,Quần hơi ngắn nhg chất vải đẹp khá ưng,4,
157,Hơi chật. Nhưng cũng được.,4,
158,Size hơi bé. Ck mình nặng 75 cân nhưng mặc size to nhất ms vừa. Vải cũng tạm ổn,4,
159,Quần bị sứt chỉ nhiều nên rách. Có liên hệ với shop và shop kêu mình đi ra tiệm đạp chỉ lại rồi shop hoàn tiền. Shop phản hồi khách tốt. Cho 4* nha vì vải quần cũng không đẹp lắm,4,
160,"Sản phẩm đúng giá
Mặc đẹp
Hơi mỏng nhưng ksao
Mỗi tội bục chỉ hơi nhiều cho 4 sao",4,
161,Giao hàng lâu. Hàng cũng bt quần mỏng. Nc so với giá tiền ko phải rẻ.,4,
162,Quần ko phải chất umi và đũng hơi dài. Nhưng cũng đc với giá tiền,4,
163,"mua lần 2 mới vừa, shop ghi 78-85kg mà mình 75kg còn chưa rộng..",4,
164,Dây buộc quần ko co giãn cứng như dây thừng. Thà ko làm thì thôi,4,
165,Rách mâdst rồi,4,
166,Quần đẹp nhưng vải hơi mỏng.  Mang mùa lạnh sẽ k ấm. ,4,
167,"vải được, may hơi ẩu, đường may đũng không cân đối 2 bên, mặc bị lệch",4,
168,,4,
169,Giá như tư vấn lấy 2 màu thi tôt. Quyên ko chon màu,4,
170,"Quần đẹp khá ổn, nhưng mình đặt 2 cái sọc thẳng, mà lại giao mình 1 cái sọc thẳng, 1 cái sọc ngang nên trừ 1*",4,
171,"Gần giống như mô tả, xl hơi rộng xíu nhưng sản phẩm ổn, quá ổn với hàng giá rẻ",4,
172,"Sản phẩm oki ak, mỗi tội bo gấu hơi rộng. Ck e cao 1.60 nặnh 53kg mặc size L hơi rộng. Nói chunv với giá tiền đó oki ak. Ủng hộ shop",4,
173,"Chất vải bị xổ , nói chung cũng bình thường",4,
174,Mẫu mã đẹp vải nhìn đẹp nhưng chất lượng hơi kém vừa mặc 2 hôm đã bị nhăn và vải bị bong ,4,
175,"Sản phẩm khá giống hình, tuy nhiên không bó giống trong ảnh. Sẽ ủng hộ shop lần sau.",4,
176,"Dây chun quần ko co dãn 
Ko khác gì dây  giày 
Còn mọi thứ đều tốt . chỉ ko hài lòng về dây  quần ",4,
177,Ống hơi chật nhé,4,
178,lần thứ 3 mua của shop thấy ok nhưng bị một cái chỉ thừa nhiều,4,
179,Đặt 2 cái Xl mà nhận chỉ có 1 cái xl còn 1 cái còn lại thì 2Xl vải thì OK,4,
180,Jdnnndnđmmen,4,
181,"Đường chỉ còn lỗi nhiều nhưng chất liệu ổn, kiểu dáng gọn nhẹ. Nói chung cũng ổn so với giá tiền! May cẩn thận chút nữa thì ok. Sẽ mua tiếp",4,
182,quần đẹp :vv mà gấu bo không đc tốt cho lắm nhỉ :vv mình cứ tưởng ống bo sẽ dày ,4,
183,"Chưa mặc thử, nhìn qua thì có vẻ quần ok so với giá",4,
184,Vải mỏng,4,
185,"mk đặt 2 chiếc cỡ L , 1 chiếc chật , 1 chiếc vừa. shop lưu ý giùm",4,
186,"Hàng mặc rất vừa, chất vải cũng dc và đường chỉ cũng chẵc chắn",4,
187,Quần đẹp. Phù hợp vs giá tiền. Nhưng giao hàng chậm hơn so với dự kiến. 4 sao nha shop.,4,
188,,4,
189,Quần cx khá đẹp ko dc dày lắm nhưng cũng ok,4,
190,"Hơi mỏng, vơi giá tiền thế thì ok",4,
191,"Vải mỏng, phom bé nha mọi người",4,
192,,4,
193,,4,
194,,4,
195,,4,
196,Ok,4,
197,,4,
198,,4,
199,,4,
200,,4,
201,,4,
202,,4,
203,,4,
204,,4,
205,,4,
206,,4,
207,,4,
208,,4,
209,,4,
210,,4,
211,,4,
212,Chất k duoc đẹp lắm tạm thôi,4,
213,,4,
214,,4,
215,Hơi mỏng tí,4,
216,,4,
217,,4,
218,,4,
219,,4,
220,,4,
221,,4,
222,,4,
223,,4,
224,,4,
225,,4,
226,So với giá tiền thì cũng được,4,
227,Hơi ngắn 1 chút,4,
228,,4,
229,,4,
230,,4,
231,,4,
232,,4,
233,,4,
234,,4,
235,,4,
236,,4,
237,,4,
238,Vải hơi mỏng hơn mong đợi,4,
239,,4,
240,,4,
241,,4,
242,,4,
243,Phần phía dưới không được bó lắm nha mn,4,
244,,4,
245,,4,
246,,4,
247,Quần hơi mỏng,4,
248,,4,
249,,4,
250,,4,
251,,4,
252,,4,
253,Hơi mỏng,4,
254,,4,
255,,4,
256,,4,
257,Hàng mặc cũng được.phù hợp với giá tiền,4,
258,,4,
259,,4,
260,,4,
261,,4,
262,,4,
263,,4,
264,,4,
265,,4,
266,,4,
267,,4,
268,,4,
269,,4,
270,Cũng đc,4,
271,,4,
272,,4,
273,,4,
274,,4,
275,,4,
276,,4,
277,Cũng được,4,
278,,4,
279,,4,
280,,4,
281,Hơi dài quá,4,
282,Sản phẩm ok,4,
283,,4,
284,,4,
285,,4,
286,,4,
287,,4,
288,,4,
289,,4,
290,Vải mỏng.phù hợp giá tiền.3xl nhưng 78kg hơi kích,4,
291,,4,
292,,4,
293,,4,
294,Đợt này chất mỏng,4,
295,Hàng tạm ổn,4,
296,,4,
297,,4,
298,,4,
299,Mình 44kg mặc hơi lỏng :)) mà vẫn chấp nhận đc,4,
300,,4,
301,,4,
302,,4,
303,,4,
304,,4,
305,,4,
306,tương đối,4,
307,,4,
308,,4,
309,,4,
310,,4,
311,,4,
312,,4,
313,,4,
314,,4,
315,,4,
316,,4,
317,,4,
318,Hợp với giá tiền,4,
319,,4,
320,Tạm được,4,
321,,4,
322,,4,
323,,4,
324,,4,
325,,4,
326,,4,
327,,4,
328,,4,
329,Vải cũng ok nhưng sp k giống mẫu ạ,4,
330,Tạm,4,
331,,4,
332,Nói chung mặc ổn áp,4,
333,,4,
334,,4,
335,,4,
336,"Quần mặc vừa, đẹp, giao hàng nhanh.",4,
337,,4,
338,Tạm đc,4,
339,,4,
340,,4,
341,,4,
342,,4,
343,,4,
344,,4,
345,,4,
346,,4,
347,,4,
348,,4,
349,,4,
350,Ok,4,
351,Quần đẹp n hơi mỏng nha quý dị,4,
352,,4,
353,Ổn vs giá tiền,4,
354,,4,
355,,4,
356,,4,
357,,4,
358,Cũng tạm nếu ko muốn nói là dởm,4,
359,,4,
360,,4,
361,,4,
362,,4,
363,,4,
364,,4,
365,,4,
366,,4,
367,Hàng rất ok,4,
368,Quần tạm được .,4,
369,,4,
370,,4,
371,,4,
372,,4,
373,,4,
374,"Chất vãi ok, giao quần không giống hình",4,
375,,4,
376,,4,
377,,4,
378,,4,
379,,4,
380,Giao hàng chậm,4,
381,,4,
382,,4,
383,"Quần mỏng , bị sờn chỉ 🥺🥺🥺hơi thất vọng",4,
384,,4,
385,,4,
386,,4,
387,,4,
388,,4,
389,,4,
390,,4,
391,,4,
392,,4,
393,,4,
394,,4,
395,,4,
396,,4,
397,,4,
398,,4,
399,,4,
400,,4,
401,,4,
402,,4,
403,,4,
404,,4,
405,,4,
406,,4,
407,,4,
408,,4,
409,,4,
410,,4,
411,,4,
412,,4,
413,,4,
414,Tam duoc,4,
415,,4,
416,,4,
417,,4,
418,,4,
419,,4,
420,,4,
421,,4,
422,,4,
423,,4,
424,,4,
425,,4,
426,,4,
427,,4,
428,,4,
429,,4,
430,,4,
431,,4,
432,Oki,4,
433,,4,
434,,4,
435,,4,
436,,4,
437,,4,
438,,4,
439,,4,
440,,4,
441,,4,
442,,4,
443,,4,
444,Đặt shop 1c xl 1c 2xl ma shop giao 2c xl k,4,
445,,4,
446,,4,
447,,4,
448,,4,
449,,4,
450,Quần chất mỏng. Nói chung tiền nào của đấy,4,
451,Chất ok nhưng mua 2 cái túi quần đều bị thủng ,4,
452,,4,
453,,4,
454,,4,
455,Rất đẹp rất tốt nhưng vãi hơi mỏng,4,
456,,4,
457,Chất lượng phù hợp với giá cả,4,
458,,4,
459,,4,
460,,4,
461,"Vải hơi mỏng, nhưng tầm giá thế là ok",4,
462,,4,
463,Tạm ổn trong tầm giá,4,
464,,4,
465,,4,
466,,4,
467,,4,
468,,4,
469,,4,
470,Chỉ thừa hơi nhiều,4,
471,,4,
472,,4,
473,,4,
474,,4,
475,,4,
476,,4,
477,....,4,
478,,4,
479,,4,
480,,4,
481,,4,
482,,4,
483,,4,
484,,4,
485,,4,
486,,4,
487,,4,
488,,4,
489,,4,
490,,4,
491,,4,
492,,4,
493,,4,
494,,4,
495,,4,
496,,4,
497,,4,
498,,4,
499,,4,
500,,4,
501,Nhanh,4,
502,,4,
503,,4,
504,hì,4,
505,,4,
506,,4,
507,,4,
508,,4,
509,,4,
510,,4,
511,,4,
512,,4,
513,,4,
514,Quần mặc 1 lần đã xù lông.,4,
515,,4,
516,Tư vấn size ko chuẩn,4,
517,Phù hợp giá tiền,4,
518,Ổn nha ae ,4,
519,,4,
520,,4,
521,,4,
522,,4,
523,,4,
524,,4,
525,,4,
526,,4,
527,,4,
528,,4,
529,,4,
530,,4,
531,,4,
532,,4,
533,,4,
534,,4,
535,,4,
536,,4,
537,,4,
538,,4,
