,khach_cmt,rating,shop_phan_hoi
27,"Bộ Quần Áo Nam Thể Thao Viền Tay Cao
Cấp thời Trang ZERO
📣 CHÍNH SÁCH 
Là khách hàng của VICERO, bạn sẽ được: 
👉 FREESHIP cho tất cả các đơn hàng từ 150K 
CHUẨN BỊ HÀNG LÂU. GIAO CŨNG LÂU GIAM KHO HƠN CẢ THÁNG. CHO 4 sao",4,
28,,4,
29,,4,
30,Giao hàng chậm,4,
31,Dghhjjhhhjjjjjjjjjkkkkkkkkkkllmnbjjiiijjjjjyyyuuuuu,4,
32,Hàng ok chất đẹp hơi lằng nhằng ship hôm nayyyyy,4,
33,Mua bộ thứ 3 của shop r. 2 bộ trước dây quần rất đẹp. Bộ này dây quần nhìn hơi phèn nên làm giảm độ đẹp của bộ đồ r. Đánh giá mong shop hoàn hảo hơn. Vải vẫn rất ok nhé.,4,
34,"Bên vận chuyển khá chậm, hn vô hcm mất 7 ngày, shop nhiệt tình, tư vấn size ko chính xác, size lớn hơn thông thường. Chất liệu vải ko đồng nhất giữa các liên kết, thân áo màu trắng mà còn khác với đường viên ở vai áo, ko ưng ý. Áo màu trắng ngà, ko phải trắng tinh",4,
35,"Video k liên quan, mình chỉ gửi ảnh thôi ạ. Áo chất tạm được, phom không đc đep lắm. Mình đặt size M mà quần vừa áo rộng. Cái này bạn nào mập chút thì mặc đẹp hơn. Giao hàng nhanh",4,
36,Chất lượng phù hợp giá tiền. Dịch nên giao hàng muộn. Có thể thông cảm!,4,
37,"Mua cho ny, ny khen đẹp lắm.
Shop làm ăn hơi chán. Đặt ngày 5 mà ngày 9 chưa giao cho bên vận chuyển, nt mới thấy giao.",4,
38,"Sản phẩm okie, vừa vặn tuy nhiên sọc kẻ không đều màu trắng, tưởng đồng bộ nhưng cảm giác như ko cùng 1 bộ",4,
39,Chất lượng sản phẩm bình thường shop phục vụ kém nhắn mãi mới trả lời khi trả lời thì không rõ ràng,4,
40,"Đã nhận được hàng, sờ qua thấy vải chất liệu tốt, đường chỉ đẹp. Tuy nhiên giao hàng lâu nên chỉ cho được 4 sao.",4,
41,Hình ảnh mang tính chất minh hoạ . Quần áo giá rẻ chất lượng tốt có quần nhỏ thì hơi mỏng . Đánh giá 4* vì shop rep tn chậm quá trong khi mình thấy shop onl . Lên kh hài lòng khoản chăm sóc khách hàng,4,
42,Áo là size M nhưng mình mặc vào tương đương bằng luôn với size L. :)),4,
43,"Chất vải hơi nóng, sp phù hợp với giá tiền!'!-:+-(-++;+;;(+!",4,
44,"Chất lượng hàng tốt, ko bị phai màu! Vì lựa chọn Shopee Express tưởng là nhanh nhất nhưng lại là bên giao hàng chậm nhất! Mất 12 ngày bằng với lô hàng mình mua bên China! Nhân viên shipper giải quyết cho bên bán rất chậm chạp! Mình nhận hàng từ chiều mà đêm mới báo là đã nhận hàng!",4,
45,"đường may khá ổn,không có chỉ thừa .Chất vải không mát ns chung là chất lượng tạm ổn với giá tiền ",4,
46,"Chất vải hơi nóng, giao hàng lâu lại thiếu hàng nt shop thì báo hết hàng cũng hơi buồn",4,
47,"Mua lần hai nhưng quần bị một vệt rút chỉ chạy dài phía sau ,rất tiếc nó đã làm mất thiện cảm của mình với shop .
(Shop đã liên hệ và thể hiện có trách nhiệm với khách hàng)",4,
48,"Giao hàng quá lâu
Vải mỏng
Shop tư vấn không nhiệt tình cho lắm
Nên mua tăng lên 1 size cho rộng rãi thoải mái
Vải mặc khá mát
Nếu sau khi đã sử dụng OK sẽ quay lại ủng hộ shop tiếp 
4*",4,
49,"Đồ chất lượng, ship quá chậm hơn nửa tháng mới giao",4,
50,"Áo cũng ok, nhưng giao hàng hơi lâu đặt hôm 17/9 mà 10/10 mới nhận đc",4,
51,"Hàng đẹp, nhưng cái quần in thiếu logo, lần sau chú ý nhé shop",4,
52,"Đồ hơi mỏng, co giãn nhiều quá. Giặt vài nước là dài ra à",4,
53,,4,
54,Vải mềm mịn. Chất lượng khá ổn. Mặc lâu chưa biết sao. Vote 4,4,
55,"Hàng đúng như hình, đúng size! Nhưng mà có hơi rộng so vs size!",4,
56,Đánh giá 4 sao vì size M mà người 65-70kg mặc mới vừa,4,
57,"Chất khá đẹp, nhưng giao quá chậm phải nhắc shop mới giao!",4,
58,,4,
59,Hàng chất kém giá 300 thì ko đáng nhé chỉ đáng giá 150 k,4,
60,cho 4 sao vì người vận chuyểnjkkkklllkkkkkkkkkkkkkkkkkkkkj,4,
61,Áo hơi vàng shop ạ,4,
62,"Áo đẹp nhưng rộng.
Trước mua size L của shop thấy hơi rộng nên nay mua sz M, k ngờ nó còn rộng hơn áo sz L",4,
63,hàng đẹp nhưng giao hơi lâu nhưng cũng thông cảm được,4,
64,"Size chuẩn, màu sắc (so với hình ảnh hơi nhạt), kiểu dáng y hình. Chất vải mỏng nhưng nóng, bí . Mặc mùa thu hợp lý hơn. Giá tiền 129 thì hoàn toàn chấp nhận đc. Giá gốc thì k ổn 🙂",4,
65,"Chất vải phù hợp mặc mùa thu , phù hợp giá tiền",4,
66,Ok. Mình 1m76 73kg lấy L là vừa vì mình mặc ôm. Các b nên chọn nhỏ hơn 1size với bảng,4,
67,So với giá tiền đã giản thì hợp lý . Còn 300k bộ này thì k lên mua nha các bác . Vì giá ấy e thấy mua đk bộ khác chất OK hơn nữa .,4,
68,"Vải đẹp nhưng mk mua 2 lần size L thì đều gửi quần size Xl, rộng thênh thang luôn nên mặc dc mỗi áo",4,
69,Bộ màu đen thì chất vải ok nhưng bộ màu xanh thì chất vải k được như bộ đen,4,
70,Ổn trong tầm giá,4,
71,"Vải OK, nhưng giặt nhiều chắc sẽ chảy, đường may sản phẩm đẹp, giáo hàng hơi lâu xíu",4,
72,Đẹp nhưng mà size hơi rộng Mình đặt size L mà như kiểu xl ý,4,
73,Vãi đẹp nhưng chỉ thừa nhiều lắm ạ,4,
74,Chất vải mỏng giao hàng nhah h.a k lq,4,
75,"Mua lần 2 nhưng giao nhầm hàng, vì ngại cx k muốn đổi nên dùng tạm",4,
76,Mềm. Thoáng mát . mặc dù áo hơi rộng dây buộc hơi dài. Cạp rộng . mọi thứ ok,4,
77,,4,
78,,4,
79,,4,
80,,4,
81,,4,
82,Chất lượng OK,4,
83,,4,
84,,4,
85,,4,
86,,4,
87,,4,
88,,4,
89,Vải mỏng,4,
90,,4,
91,Size bị lệch khá nhiều.,4,
92,,4,
93,,4,
94,,4,
95,,4,
96,,4,
97,,4,
98,Màu xám già hơn so với hình,4,
99,Hàng nhanh vải mềm thích lấy lắm,4,
100,,4,
101,,4,
102,,4,
103,Vải nóng,4,
104,,4,
105,,4,
106,Quần mặt hơi khó chịu,4,
107,,4,
108,,4,
109,,4,
110,,4,
111,,4,
112,,4,
113,,4,
114,,4,
115,,4,
116,,4,
117,Áo bề ngang hơi to,4,
118,Vải mịn . Mà bị rách tui bữa nay mặt mới thấy,4,
119,,4,
120,,4,
121,,4,
122,,4,
123,,4,
124,,4,
125,,4,
126,,4,
127,"Ns chung là ổn 
Áo hơi cũ 
Quần đùi",4,
128,,4,
129,,4,
130,,4,
131,Bth,4,
132,,4,
133,,4,
134,,4,
135,,4,
136,,4,
137,Áo k có tem mác gì,4,
138,,4,
139,,4,
140,,4,
141,Chưa mằn thử nên chưa biết sao,4,
142,,4,
143,Tạm dc,4,
144,Cũng ok,4,
145,,4,
146,,4,
147,,4,
148,Bộ hơi mỏng nhưng so với giá thì chấp nhận được,4,
149,,4,
150,,4,
151,,4,
152,Sản phẩm đóng gói cũng ok. Chưa sử dụng nên...,4,
153,,4,
154,,4,
155,Chất mặc thích lắm ạ,4,
156,Chất mặc thích lắm ạ,4,
157,Ổn nên mua nha cảm ơn shop,4,
158,,4,
159,,4,
160,,4,
161,,4,
162,,4,
163,,4,
164,,4,
165,Hàng ok.có lỗi may xíu.,4,
166,Ship hơi lâu,4,
167,,4,
168,,4,
169,,4,
170,Vải măch nonga,4,
171,Hàng ổn,4,
172,,4,
173,,4,
174,Thoi gian giao hang lau,4,
175,😞😞😞😞,4,
176,Chất vải mát nhưng nhiều chỗ đường chỉ may xấu,4,
177,,4,
178,,4,
179,,4,
180,,4,
181,Vải hơi mỏng chút nhưng cũng rất ok,4,
182,,4,
183,hàng tạm đc,4,
184,,4,
185,,4,
186,,4,
187,Vải k hài lòng lắm,4,
188,Áo có dính vết mực,4,
189,Hàng cũng khá đẹp so với giá .Giao hàng hơi lâu,4,
190,,4,
191,,4,
192,,4,
193,,4,
194,,4,
195,,4,
196,Đồ đợt này khá mỏng nha shop,4,
197,,4,
198,,4,
199,,4,
200,,4,
201,,4,
202,,4,
203,,4,
204,Shop giao nhanh chất lượng tốt,4,
205,,4,
206,,4,
207,Áo hơi rộng. Chất vải ổn,4,
208,,4,
209,Chất lg ok ,4,
210,,4,
211,,4,
212,Phần cổ áo bị bé,4,
213,,4,
214,,4,
215,,4,
216,,4,
217,,4,
218,,4,
219,,4,
220,,4,
221,,4,
222,Đã mua  lần thứ 3 nhung  đợt  này  that  vọng  vải  mỏng  chất  nóng  ko  giống  như  mấy  bộ  trước  .tưởng mua  quen  thì  shop  sẽ  giao đúng  hàng  ai  ngờ .buồn ghê,3,
223,", chất vải dc, tiền nào của nấy, chất vải mỏng vừa, giao hàng tạm",3,
224,Sp dùng okeee lắm nhaaa . Mà một sản phẩm kiểu có ai mặc rồi hay saoo ý. Mua 2 lần rồi mà lần này hơi thất vọng 🤗,3,
225,Đặt hàng của shop từ 22/9 đến 1/10 mí nhận đc. K nhắn tin cho shop thì k biết bao giờ mí nhận đc hàng. Chất thì ok.,3,
226,"Hàng tạm, màu xám tối hơn trong ảnh…………………………….:……………………",3,
227,Chất vải không thấm hút lắm.dễ bị giãn khi giặt.đặt và giao đúng sz L.nhưng người 80kg mặc được.người đúng sz lại mặc quá rộng ai đang có ý định mua thì xem lại sz rồi hãy mua nhé.nhỏ đi vài sz là ok.shop trả lời nhanh.,3,
228,Mình chọn cỡ M mà nó to như là XL vậy đó chất nóng á m.n :(((((((((( giao hàng thì lâu ơi là lâu,3,
229,Chất liệu k được ưng ý: nhiều nilong nên khả năng sẽ nóng. Ưu là giao hàng nhanh!,3,
230,"Quần áo mặc thì oke,ổn áp nên mua.về khâu chuẩn bị hàng,ship hàng của shoppe thì rất thất vọng vì quá lâu trong khi đó phí lại mắc",3,
231,"Cổ áo may bị dúm
Chất vải hơi nóng
Sản phẩm khá phù hợp với giá tiền",3,
232,"Sản phẩm giao hơi lâu nha , hy vọng chất lượng tốt 😌😌😌😌😌🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂",3,
233,"Vải tạm được so với giá, áo mình nhận được bị sờn trong khi học thì nhàu chứ không phải chưa qua kiểm",3,
234,"Chất lương xấu k như lần trc 
Áo như hàng thùng viền màu trắng thì xỉn màu",3,
235,"Shop giao đúng mẫu, chất vải mát, co giãn tốt
1m68, 58kg mặc size L cũng hơi rộng.

   Tuy nhiên vải hơi mỏng, khi nhăng ra có thể nhìn xuyên qua được.
 Đường chỉ may không đẹp cho lắm.
 Sau khi vò thử thì cũng hơi nhăn.
 Với giá này cũng có thể đòi hỏi hơn được! 
 +Nhưng cũng chấp nhận được!",3,
236,"Mẫu đẹp nhưng tại sao mình mua 2 bộ mà chất lượng vải lại khác nhau?? Vải bên thì dày dặn, bên thì mỏng hơn nhiều?? Nhưng giá rẻ nên cũng mình cũng ko trả hàng.",3,
237,Chọn theo số ký với cân nặng mà bị rộng k mặc vừa,3,
238,Vải đẹp đặt màu trắng nhưng lúc nhận là màu cháo lòng. Hoi thất vọng xíu. Mặc mát,3,
239,"Tiền nào của nấy.... vải Thun bình thường, logo về giặt là bung tung toé",3,
240,Chất vải nóng cổ bé chật áo rộng ngang.Tạm chấp nhận được. Chắc bỏ xem review ticktok chứ k đúng gì cả,3,
241,"Chin nhũi vì ảnh kh liên quan nhma chất vải tạm được. Cái áo còn đỡ chứ quần thì hơi…ờm chất hơn kiểu bèo nhèo chút ý,giặt 2-3 lần là kh mặc được nữa rùi nà.Nên cân nhắc trước khi mua(Vải mặc hơi nóng xíu )",3,
242,"Mẫu mã đep, chất vải tạm dc nhưng quả dây chun quần dài 2m thắt sao cho hết",3,
243,"K đẹp đc như hình, vừa mua về đã giãn cổ, chỉ thì tuột",3,
244,Chất vải hơi mỏng hơn mình nghĩ.. Đường may ổn. Nói chung tầm giá này chấp nhận được. Màu xám ở ngòai khá nhạt nha  mọi người. Nên cân nhắc khi lấy màu này. Hình ảnh mang tínnh chất nhận xuuuuuu,3,
245,"gói hàng cẩn thận.
y hình. chất liệu co giãn phù hợp với giá tiền
nhưng size thì in size M lên size L. khiến áo bị rộng.
đổi hàng thì tốn tiền với thời gian nên mình chấp nhận🙃
xem xét khi mua lại lần sau🤷‍♀️",3,
246,M 69kg cao 1m7 shop tulu vấn size xl. Về mặc rộng. Ai thích ôm m nghĩ giảm 1 size.,3,
247,"Sản phẩm thì ổn, nhưng bảng quy đổi 1 đằng, thông tin ở dưới 1 nẻo size khác shop nên thống nhất lại phần này, hàng theo bảng quy đổi ở trên làm khác size bị to hơn. Nhắn tin shop hỏi ý kiến shop đổi thì 2 3 tin không rep tới lúc rep thì mình đem đi cho luôn. được hay ko được cũng nên rep khách!",3,
248,"Đặt 2 bộ xl mà giao 1 bộ xl 1 bộ xxl 
Đồ có vẽ hơi mỏng k biết mặc có mau giản k nữa",3,
249,K được lung linh như hình. Chất vải quần xấu. Màu áo và viền k cùng nhau nhìn rất kì,3,
250,"Mua lần đầu vải đẹp, nhưng lần sau thì vải mỏng quá, thất vọng",3,
251,Đặt hộ bạn. Chất hơi nóng. Thấy đánh giá cao nên mua nên với chất này chỉ cho shop 3 sao,3,
252,2 màu hơi khác nhau,3,
253,"Chất vải xấu, dễ trổ lông, vải trên hình với vải ngoài như 2 loại khác nhau, tưởng shop mall là uy tín lắm chứ",3,
254,Áo chất tạm được nhưng giao hàng lâu từ Thanh Xuân ra Cầu giấy mà mất tận 4 ngay mấy nhận đc,3,
255,Size M bên shop khá to so với những shop khác,3,
256,"Đã nhận hàng. Tuy nhiên chất lượng đường khâu có vẻ không tốt lắm, mới xỏ đã bị lỏng đường khâu ra.",3,
257,K hài lòng vì cách giao hàng đặt hàng từ m4 đến m9 mới nhận đc hàng. Quá lâu...,3,
258,Vải hơi mỏng,3,
259,Vải áo mỏng l,3,
260,,3,
261,,3,
262,,3,
263,,3,
264,,3,
265,,3,
266,Giao hàng quá lâu.,3,
267,,3,
268,"Hàng giao ok, nhưng hơi lâu. Nên cho 3 sao😉",3,
269,,3,
270,,3,
271,,3,
272,,3,
273,,3,
274,,3,
275,,3,
276,,3,
277,,3,
278,,3,
279,Không chú ý yêu cầu của khách,3,
280,,3,
281,,3,
282,,3,
283,,3,
284,,3,
285,,3,
286,Chất vải nóng,3,
287,Bị ướt với hơi mốc,3,
288,Tạm được,3,
289,,3,
290,,3,
291,,3,
292,,3,
293,Giao hơi chậm,3,
294,,3,
295,,3,
296,,3,
297,,3,
298,,3,
299,Áo co M ma hơi rộng phải đi sửa ,3,
300,,3,
301,,3,
302,,3,
303,,3,
304,,3,
305,,3,
306,,3,
307,"Giao hàng chậm
Hóng mãi cơ",3,
308,"Giao hàng chậm, chất lượng ok với tầm giá",3,
309,,3,
310,Ok,3,
311,,3,
312,,3,
313,"Hình ảnh chỉ mang tính chất minh hoạ 
Chất vải kiểu nylon mỏng k mát 
Giá tiền k đáng với giá mà shop đưa ra. Ncl không nên mua",2,
314,"Chất vải dày dặn có điều màu xanh dương nhìn cũ quá, như đồ cũ mặc 2 3 năm bị xuống màu vậy. Hàng mall mà hơi thất vọng. Đvvc shopee express như cư*, thật sự phải nói như vậy, có ai mua đồ bằng tiền của mình mà nó tới nó quăng vào mặt mình còn rớt xuống đất nó nhìn mình cười nữa chứ!",2,
315,Chất lượng sản phẩm kém kkhs vgwjbacgshbcgsjwbvsgwhbwvsvshjw wcsgsnsbvscshsbs svjsnsvsbssns,2,
316,Đã nhận nhưng size quá to so với size của shop đề ra,2,
317,Chất vải nóng. Ns chung thì rẻ . Nhg vì nhiểu vote tốt nên mình mua thử nhg thật sự chất rất chán .,2,
318,"Chất lượng thấp vải nóng toàn nilong, phần in logo bị loang màu, chỉ may bục nhiều chỗ định mua tặng mà ngại quá tiền nào của nấy",2,
319,"Chỉ thừa nhiều, đường may ko đẹp",2,
320,,2,
321,,2,
322,chất liệu vải mặc nóng,2,
323,Chất vải vừa mặc đã bị xù lông,2,
324,,2,
325,👍,2,
326,,2,
327,,2,
328,Mua màu xám ship đến màu tím than,2,
329,Size M mà rộng như váy 😪😪😪😪,2,
330,Hàng giao lâu.vải k đc như mong muốn..,2,
331,"Quần may bị lỗi, may ống vào túi quần.",2,
332,Thời gian giao hàng cực kì chậm😔,2,
333,,2,
334,Đồ khá mỏng. Tầm 100k thì ổn,2,
335,,2,
336,,2,
337,"Dịch vụ kém, vải mặc nóng, tnhắn tin nhờ hỗ trợ mà tới 10 ngày mới gởi cho bên vận chuyển",1,
338,Vải hơi mỏng nha màu trắng bận lên sẽ bị lộ nên cân nhắc khi mua phục vụ cx ko có tận tình rep lâuuuuuuu,1,
339,"Quần mỏng, đường chỉ may xấu và lỗi, vải nóng, cổ áo may nhỏ, video mang tc lay xu",1,
340,"Thứ 2: Tin nhắn KH gửi các bạn hoàn toàn k xem, còn cả mình kêu gửi trên rồi shop đọc lại. Shop cg chớ hề kéo lên, vì kéo lên là thấy có tn ngay (mình có chụp đoạn chat) 
Thật sự mình rất coa mong muốn đổi, mình cũng khá lịch sự khi những lần đầu nch nhưng giờ thì mình k còn từ nào diễn tả. Chỉ mong",1,
341,Shop giao lỗi cho mình rồi chất thì ok chứ mình đặt size M mà quần thì vừa áo thì rộng thênh thang như kiểu áo size xl vậy ý,1,
342,Áo rộng như váy mà không cho họ đổi hàng mua về để lau nhà,1,
343,"Sp thì quần mới, áo cũ, miếng dán chữ zero bị lệch, lem nhem, làm ăn k có tâm.  Sp quá kém",1,
344,Giao hàng siêu siêu lâu 2 tuần mới nhận được hàng đợi mòn mỏibbb,1,
345,"Sản phẩm ổn , chất lượng phục vụ tệ",1,
346,sản phẩm k giống hình làm ăn như cái lol vậy 1 sao là may mắn lắm r ..,1,
347,Vải đẹp nhưng đặt 2 màu khác nhau . Nhưng lại giao 2 bộ hệt nhau .,1,
348,Quần rách 1 lổ,1,
349,Mới nhận hàng mở ra thì thấy quần ổn nhưng áo thì giống hàng cũ bị phai màu. Dù đã đặt size nhỏ nhất nhưng áo vẫn như cái váy. Mặc được vài hôm quần bục hết chỉ. Dù là shop của Shopee mail nhưng khi nhận được đánh giá tiêu cực cũng không một phản hồi gì với khách hàng,1,
350,"Mới mua về mở ra là thấy liền v, chắc mặc được vài bữa đem vứt",1,
351,chất xấu nóng size áo to hơn size bình thường chất lượng kém dù tiền nào của đấy nhưng k xứng với giá tiền,1,
352,Rõ ràng chọn size l và size m nhưng quay ra 2 bộ bằng nhau quá rộng k mặc đc,1,
353,"quần quá mỏng, đường chỉ may xấu và lỗi , mặc 1 tuần về chỉ đứt 5 6 chỗ, ko đáng mua",1,
354,,1,
355,Sp ra màu,1,
356,,1,
357,,1,
358,,1,
359,"Ảnh thì rõ đẹp, mua về chán éo ko tả được.",1,
360,,1,
361,,1,
362,,1,
363,hàng hơi rộng cỡ M mà như cỡ L,1,
364,"Chất vải khác ảnh, ko dùng dc",1,
365,Ha,1,
366,Báo hết hàng rồi dao đồ khác ,1,
367,Mua hàng lở size to k cho đổi nhắn tin k trả lời,1,
368,"Ko giao đúng mẫu đã chọn, thay vào cái quần khác",1,
369,,1,
370,,1,
371,Tồi,1,
372,,1,
373,Vải mỏng..hk đẹp,1,
374,,1,
