,khach_cmt,rating,shop_phan_hoi
100,Hàng đẹp mà ca vat là 1 sợi vài. Chả hỉu thắt kiểu nào cho bé đc.,4,Cảm ơn Anh chị mt120910 đã tin tưởng mua hàng và dành thời gian đánh giá giúp Shop. Anh chị ấn THEO DÕI (Follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! Rất hi vọng được đồng hành và phục vụ Anh chị trong những đơn hàng tiếp theo ạ 💝
101,Sản phẩm thì ok chất lượng nhưng bộ trắng số 3 con mình mặc vừa bộ vàng số 4 vải hơi dày mua này mặc ấm nhưng lại chật,4,Cảm ơn Anh chị trucanhhaugiang đã tin tưởng mua hàng và dành thời gian đánh giá giúp Shop. Anh chị ấn THEO DÕI (Follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! Rất hi vọng được đồng hành và phục vụ Anh chị trong những đơn hàng tiếp theo ạ 💝
102,"Mình mua tổng 5 bộ, khá nhiều chỉ thừa, có bộ vải trắng mà bị bẩn hơi lem nhem. Nói chung giá rẻ nên chấp nhận được",4,
103,đặt hàng trước tết mà sau tết mới nhận dc,4,Cảm ơn Anh chị s5ux3m6_3u đã tin tưởng mua hàng và dành thời gian đánh giá giúp Shop. Anh chị ấn THEO DÕI (Follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! Rất hi vọng được đồng hành và phục vụ Anh chị trong những đơn hàng tiếp theo ạ 💝
104,Shop giao 2 mẫu giống nhau.,4,Cảm ơn Anh chị q*****9 đã tin tưởng mua hàng và dành thời gian đánh giá giúp Shop. Anh chị ấn THEO DÕI (Follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! Rất hi vọng được đồng hành và phục vụ Anh chị trong những đơn hàng tiếp theo ạ 💝
105,,4,Cảm ơn Anh chị dunem21 đã tin tưởng mua hàng và dành thời gian đánh giá giúp Shop. Anh chị ấn THEO DÕI (Follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! Rất hi vọng được đồng hành và phục vụ Anh chị trong những đơn hàng tiếp theo ạ 💝
106,Áo màu trắng k đc trắng lắm..màu bị cũ,4,Cảm ơn Anh chị thanhtu27061995 đã tin tưởng mua hàng và dành thời gian đánh giá giúp Shop. Anh chị ấn THEO DÕI (Follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! Rất hi vọng được đồng hành và phục vụ Anh chị trong những đơn hàng tiếp theo ạ 💝
107,Nhưng mà giao hàng rất lâu,4,Cảm ơn Anh chị vinh1532003 đã tin tưởng mua hàng và dành thời gian đánh giá giúp Shop. Anh chị ấn THEO DÕI (Follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! Rất hi vọng được đồng hành và phục vụ Anh chị trong những đơn hàng tiếp theo ạ 💝
108,vải đẹp nhưng bị thiếu khuy 1 bộ shop k rep ib,4,Cảm ơn Anh chị thaohuongnguyen0987 đã tin tưởng mua hàng và dành thời gian đánh giá giúp Shop. Anh chị ấn THEO DÕI (Follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! Rất hi vọng được đồng hành và phục vụ Anh chị trong những đơn hàng tiếp theo ạ 💝
109,Đường máy xấu,4,
110,,4,Cảm ơn Anh chị tuelam13012017 đã tin tưởng mua hàng và dành thời gian đánh giá giúp Shop. Anh chị ấn THEO DÕI (Follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! Rất hi vọng được đồng hành và phục vụ Anh chị trong những đơn hàng tiếp theo ạ 💝
111,,4,Cảm ơn Anh chị vtt689 đã tin tưởng mua hàng và dành thời gian đánh giá giúp Shop. Anh chị ấn THEO DÕI (Follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! Rất hi vọng được đồng hành và phục vụ Anh chị trong những đơn hàng tiếp theo ạ 💝
112,,4,Cảm ơn Anh chị p*****8 đã tin tưởng mua hàng và dành thời gian đánh giá giúp Shop. Anh chị ấn THEO DÕI (Follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! Rất hi vọng được đồng hành và phục vụ Anh chị trong những đơn hàng tiếp theo ạ 💝
113,,4,Cảm ơn Anh chị phngnhungnguyn636 đã tin tưởng mua hàng và dành thời gian đánh giá giúp Shop. Anh chị ấn THEO DÕI (Follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! Rất hi vọng được đồng hành và phục vụ Anh chị trong những đơn hàng tiếp theo ạ 💝
114,,4,Cảm ơn Anh chị truongdanhoc đã tin tưởng mua hàng và dành thời gian đánh giá giúp Shop. Anh chị ấn THEO DÕI (Follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! Rất hi vọng được đồng hành và phục vụ Anh chị trong những đơn hàng tiếp theo ạ 💝
115,,4,Cảm ơn Anh chị _cpxnym44e đã tin tưởng mua hàng và dành thời gian đánh giá giúp Shop. Anh chị ấn THEO DÕI (Follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! Rất hi vọng được đồng hành và phục vụ Anh chị trong những đơn hàng tiếp theo ạ 💝
116,,4,Cảm ơn Anh chị nhattrinhangel đã tin tưởng mua hàng và dành thời gian đánh giá giúp Shop. Anh chị ấn THEO DÕI (Follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! Rất hi vọng được đồng hành và phục vụ Anh chị trong những đơn hàng tiếp theo ạ 💝
117,,4,Cảm ơn Anh chị haihaahoang đã tin tưởng mua hàng và dành thời gian đánh giá giúp Shop. Anh chị ấn THEO DÕI (Follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! Rất hi vọng được đồng hành và phục vụ Anh chị trong những đơn hàng tiếp theo ạ 💝
118,,4,Cảm ơn Anh chị ciristore đã tin tưởng mua hàng và dành thời gian đánh giá giúp Shop. Anh chị ấn THEO DÕI (Follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! Rất hi vọng được đồng hành và phục vụ Anh chị trong những đơn hàng tiếp theo ạ 💝
119,,4,Cảm ơn Anh chị huyensumi đã tin tưởng mua hàng và dành thời gian đánh giá giúp Shop. Anh chị ấn THEO DÕI (Follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! Rất hi vọng được đồng hành và phục vụ Anh chị trong những đơn hàng tiếp theo ạ 💝
120,,4,Cảm ơn Anh chị tuyet_9119kt đã tin tưởng mua hàng và dành thời gian đánh giá giúp Shop. Anh chị ấn THEO DÕI (Follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! Rất hi vọng được đồng hành và phục vụ Anh chị trong những đơn hàng tiếp theo ạ 💝
121,,4,Cảm ơn Anh chị quocco2021 đã tin tưởng mua hàng và dành thời gian đánh giá giúp Shop. Anh chị ấn THEO DÕI (Follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! Rất hi vọng được đồng hành và phục vụ Anh chị trong những đơn hàng tiếp theo ạ 💝
122,,4,Cảm ơn Anh chị luha27 đã tin tưởng mua hàng và dành thời gian đánh giá giúp Shop. Anh chị ấn THEO DÕI (Follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! Rất hi vọng được đồng hành và phục vụ Anh chị trong những đơn hàng tiếp theo ạ 💝
123,,4,Cảm ơn Anh chị duykenjcam đã tin tưởng mua hàng và dành thời gian đánh giá giúp Shop. Anh chị ấn THEO DÕI (Follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! Rất hi vọng được đồng hành và phục vụ Anh chị trong những đơn hàng tiếp theo ạ 💝
124,,4,Cảm ơn Anh chị maihoa120395 đã tin tưởng mua hàng và dành thời gian đánh giá giúp Shop. Anh chị ấn THEO DÕI (Follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! Rất hi vọng được đồng hành và phục vụ Anh chị trong những đơn hàng tiếp theo ạ 💝
125,,4,Cảm ơn Anh chị linh13710 đã tin tưởng mua hàng và dành thời gian đánh giá giúp Shop. Anh chị ấn THEO DÕI (Follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! Rất hi vọng được đồng hành và phục vụ Anh chị trong những đơn hàng tiếp theo ạ 💝
126,,4,Cảm ơn Anh chị bạn đã tin tưởng mua hàng và dành thời gian đánh giá giúp Shop. Anh chị ấn THEO DÕI (Follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! Rất hi vọng được đồng hành và phục vụ Anh chị trong những đơn hàng tiếp theo ạ 💝
127,,4,Cảm ơn Anh chị bim.bim96 đã tin tưởng mua hàng và dành thời gian đánh giá giúp Shop. Anh chị ấn THEO DÕI (Follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! Rất hi vọng được đồng hành và phục vụ Anh chị trong những đơn hàng tiếp theo ạ 💝
128,,4,Cảm ơn Anh chị kenphuonganh đã tin tưởng mua hàng và dành thời gian đánh giá giúp Shop. Anh chị ấn THEO DÕI (Follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! Rất hi vọng được đồng hành và phục vụ Anh chị trong những đơn hàng tiếp theo ạ 💝
129,,4,Cảm ơn Anh chị cheese.mlem đã tin tưởng mua hàng và dành thời gian đánh giá giúp Shop. Anh chị ấn THEO DÕI (Follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! Rất hi vọng được đồng hành và phục vụ Anh chị trong những đơn hàng tiếp theo ạ 💝
130,,4,Cảm ơn Anh chị hongngoxxxx đã tin tưởng mua hàng và dành thời gian đánh giá giúp Shop. Anh chị ấn THEO DÕI (Follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! Rất hi vọng được đồng hành và phục vụ Anh chị trong những đơn hàng tiếp theo ạ 💝
131,,4,Cảm ơn Anh chị 260ftcb2ix đã tin tưởng mua hàng và dành thời gian đánh giá giúp Shop. Anh chị ấn THEO DÕI (Follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! Rất hi vọng được đồng hành và phục vụ Anh chị trong những đơn hàng tiếp theo ạ 💝
132,,4,
133,,4,
134,,4,
135,,4,
136,,4,
137,,4,
138,,4,Cảm ơn Anh chị phuongnguyen1890 đã tin tưởng mua hàng và dành thời gian đánh giá giúp Shop. Anh chị ấn THEO DÕI (Follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! Rất hi vọng được đồng hành và phục vụ Anh chị trong những đơn hàng tiếp theo ạ 💝
139,,4,Cảm ơn Anh chị phuongdung.thu đã tin tưởng mua hàng và dành thời gian đánh giá giúp Shop. Anh chị ấn THEO DÕI (Follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! Rất hi vọng được đồng hành và phục vụ Anh chị trong những đơn hàng tiếp theo ạ 💝
140,"Giao đúng sản phẩm, đóng gói ổn, dây áo bị xoắn, đũng quần k có nút nên hở ra nhiều quá, đơm nút quần ở đáy quần bị lệch, ổn trong tầm giá, nhưng may ẩu như trên đã nói, ra màu, cẩn thận khi giặt, nên có giấy hút màu để k bị lem vào phần áo trắng",3,
141,Chất vải mỏng.Có cái thiết kế để hở lòi bỉm này ko thể hiểu đc.K phải lỗi mà tk vậy nha shop bảo thế. Mình mà biết hàng tiết kiệm cúc thế này mình chả thèm mua.Trả lại thì tiếc cái voucher giảm 20k nên k trả để mặc tạm. Haiz.Các mẹ cân nhắc trc khi mua nhé. Mặc hở lạnh lắm. Hàng tn m chỉ cho 3* thôi,3,
142,"Chất vải tạm ổn với mức giá, nhưng cúc đơm quá chán, hở khoảng to đùng lại còn lệch lạc. Bộ màu vàng bên ngoài tươi hơn trong ảnh",3,
143,Áo không co giãn chút nào hết á. Hiu hiu. Nếu đứng thì vừa nhưng nằm thì cộc lắm lắm luôn. Be minh 10kg Chất không được tốt lắm. Bộ màu trắng thì tạm đc chắc không dám dùng,3,
144,"Giao hàng nhanh 
Hàng chỉ giống hình 8/10 thôi nhé dây quá dài .",3,
145,"Thun màu trắng bị ngả vàng, có dấu vết rỉ sét giặt ko sạch, chất thun thì ok",3,
146,"Sản phẩm size ko đúng, 5 - 7 kg mà quá to và dài, trên áo thì in size số 1 , shop dán giấy số 2 vào, mà kích thước thì bằng 1 áo khác size số 3 của shop",3,
147,"Chất vải hơi bí nóng dù mỏng mặc lên cũng không đẹp lắm . Gấu chân dài  có 18-19 cm chật bộ khác phải 23-24cm
Con nhà m 8.5kg bụ nhìn phần trên như kiểu người béo mặc áo trắng lộ mỡ",3,
148,"Chất vải mỏng,ko giống hình.",3,Cảm ơn anh/chị đã mua hàng tại shop. Rất xin lỗi anh/chị về những sơ xuất trên của bên em. Bên e sẽ liên hệ với anh/chị ngay để giải quyết vấn đề ạ.
149,Đồ y hình ảnh. 2 bộ nhìn đều được. Có điều bộ màu xanh cà vạt giặt lại ra màu,3,Cảm ơn anh/chị đã mua hàng tại shop. Rất xin lỗi anh/chị về những sơ xuất trên của bên em. Bên e sẽ liên hệ với anh/chị ngay để giải quyết vấn đề ạ. 
150,"M.n cân nhắc trước khi mua hàng nhé , mk đặt size 9-12kg mà e mk 10kg k mặc vừa . Set áo liền hết vào  mặc k nổi luôn",3,
151,"Chất liệu ổn, nhưng size bé hơn so với cân nặng. Em bé 7kg đặt size 11kg mà ko vừa",3,
152,Mình nhận được hàng rồi nma có vẻ không như mong đợi của mình từ đầu là lỗi dây áo bị chéo ngược lại thì ok ks đến lúc mặc đồ vào cho cháu thi mình mua 2 bộ thì cả 2 đều không có cúc dưới đóng quần nch là mình hơi thất vọng shop :)),3,
153,"Chất cũng tạm ổn, thô, hơi cứng. Đáy quần rộng ngoác mặc lên thì hở, lộ bỉm",3,
154,"Vải mỏng. Chất vải k ưng lắm. In áo lệch
Jdjdjfjfjfjfjfjfjjfjfjf",3,Cảm ơn anh/chị đã mua hàng tại shop. Rất xin lỗi anh/chị về những sơ xuất trên của bên em. Bên e sẽ liên hệ với anh/chị ngay để giải quyết vấn đề ạ.
155,"Sp không giống hình. 
Cổ áo và cổ ống quần
Bé m 7kg mua size 7-9kg mà mặc rộng thênh thang",3,Cảm ơn anh/chị đã mua hàng tại shop. Rất xin lỗi anh/chị về những sơ xuất trên của bên em. Bên e sẽ liên hệ với anh/chị ngay để giải quyết vấn đề ạ.
156,Kích cỡ k chuẩn. Bé mình mặc bị trật. Cho 1 bé 10kg mặc cũng bị kích. Bé mình 11kg k vừa luôn,3,Cảm ơn anh/chị đã mua hàng tại shop. Rất xin lỗi anh/chị về những sơ xuất trên của bên em. Bên e sẽ liên hệ với anh/chị ngay để giải quyết vấn đề ạ. 
157,Giao nhầm size áo ạ,3,
158,Bộ con hổ in xấu,3,
159,Hàng tạm đc ! Quần bó chặt ! Áo ok,3,
160,Bộ tạm được. Nhưng sz ko đúng. Số 3 bằng số 4.,3,
161,Sản phẩm không giống vs ảnh lắm ạ !,3,
162,Phai màu nên dễ dính bẩn ra phần áo trắng,3,Cảm ơn anh/chị đã mua hàng tại shop. Rất xin lỗi anh/chị về những sơ xuất trên của bên em. Bên e sẽ liên hệ với anh/chị ngay để giải quyết vấn đề ạ. 
163,Chất vải không đẹp,3,Cảm ơn anh/chị đã mua hàng tại shop. Rất xin lỗi anh/chị về những sơ xuất trên của bên em. Bên e sẽ liên hệ với anh/chị ngay để giải quyết vấn đề ạ. 
164,Giặt bị phai màu,3,Cảm ơn anh/chị đã mua hàng tại shop. Rất xin lỗi anh/chị về những sơ xuất trên của bên em. Bên e sẽ liên hệ với anh/chị ngay để giải quyết vấn đề ạ. 
165,,3,
166,,3,
167,,3,
168,,3,
169,,3,
170,,3,
171,,3,Cảm ơn anh/chị đã mua hàng tại shop. Rất xin lỗi anh/chị về những sơ xuất trên của bên em. Bên e sẽ liên hệ với anh/chị ngay để giải quyết vấn đề ạ. 
172,,3,Cảm ơn anh/chị đã tin tưởng và ủng hộ shop. Anh/chị ấn THEO DÕI(follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé.  Chúc anh chị một ngày tuyệt vời <3
173,,3,"Dạ em cảm ơn chị đã tin tưởng mua hàng và đánh giá ủng hộ shop. 

Shop luôn cố gắng mang đến sp chất lượng nhất so với chi phí khách hàng bỏ ra, trường hợp không hài lòng em luôn hỗ trợ khách đổi trả và hoàn tiền 100% trong 7 ngày ạ, 

Em chúc chị 1 ngày vui vẻ ạ!"
174,,3,"Dạ em cảm ơn chị đã tin tưởng mua hàng và đánh giá ủng hộ shop. 

Shop luôn cố gắng mang đến sp chất lượng nhất so với chi phí khách hàng bỏ ra, trường hợp không hài lòng em luôn hỗ trợ khách đổi trả và hoàn tiền 100% trong 7 ngày ạ, 

Em chúc chị 1 ngày vui vẻ ạ!"
175,,3,Cảm ơn Anh chị bobby208 đã tin tưởng mua hàng và dành thời gian đánh giá giúp Shop. Anh chị ấn THEO DÕI (Follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! Rất hi vọng được đồng hành và phục vụ Anh chị trong những đơn hàng tiếp theo ạ 💝
176,Sản phẩm bị lỗi khuy bấm chỉ đính 1 bên còn 1 bên không đính. Có nhắn tin cho shop mà không thấy shop phản hồi. Mong shop kiểm tra kĩ hàng trước khi bán cho khách,2,
177,"Tiền nào của nấy. Hàng khác xa ảnh. Vải thun mỏng, hàng xưởng may lại theo mẫu. Size quá to luôn. Mua size sơ sinh cho bé mặc đầy tháng 3-5kg mà nhìn bộ đồ hoảng luôn",2,
178,Áo bị bẩn mất mấy chỗ không biết có giặt sạch đc k,2,
179,"Ảnh xinh nhg sp thật ở ngoài trông cứ dại dại thế nào ý, mặc lên k tôn, k xinh lắm. Mặc dù sp thực nhận cũng giống hình",2,Cảm ơn anh/chị đã mua hàng tại shop. Rất xin lỗi anh/chị về những sơ xuất trên của bên em. Bên e sẽ liên hệ với anh/chị ngay để giải quyết vấn đề ạ. 
180,Hàng bị phai màu,2,"Cám ơn chị đã mua hàng và dành thời gian đánh giá sản phẩm ạ, 

Rất xin lỗi vì chị chưa ưng ý khi mua hàng ạ, 

Cũng xin chia sẻ với chị , hàng bên shop sử dụng chất liệu cotton an toàn tuyệt đối cho bé.

 Mẫu chị chọn  sẽ không loại bỏ được vấn đề là giặt nước đầu tiên sẽ ra màu ạ, do đặc tính của các màu nổi là nhuộm từ màu trắng, nên shop có note trong phần Lưu ý cần giặt riêng sản phẩm trong lần đầu tiên, không giặt chung với sản phẩm dễ ra màu, 

Shop sẽ liên hệ hỗ trợ chị ngay ạ,"
181,Giặt trc khi mặc mà phai hết màu sang nhau. Hix,2,Cảm ơn anh/chị đã mua hàng tại shop. Rất xin lỗi anh/chị về những sơ xuất trên của bên em. Bên e sẽ liên hệ với anh/chị ngay để giải quyết vấn đề ạ. 
182,,2,"Cám ơn chị đã mua hàng và dành thời gian đánh giá sản phẩm ạ, 

Rất xin lỗi vì chị chưa ưng ý khi mua hàng ạ, chị ấn trả hàng hoàn tiền bên e hỗ trợ chị đổi trả hoàn tiền 100% giá trị sp ạ.

 Shop sẽ liên hệ hỗ trợ chị ngay ạ,"
183,Đã nhận được hàng áo giặt bị loang màu hàng kém chất lượng không hài lòng với vấn đề loang màu làm ảnh hưởng chất lương của sản phẩm,1,"Dạ e rất xin lỗi chị vì sản phẩm nhận chưa được ưng ý ạ.
Do hàng shop đặt số lượng lớn, nên có 1 vài sp lỗi hình in chưa được khô - khi chị giặt bị phai màu
Hàng mới nhận chị phơi khô qua và lần đầu giặt ko dùng chất tẩy rửa mạnh thì sẽ đảm bảo hình in ko bị phai và bền màu hơn. Dạ e liên hệ với mình ngay ạ."
184,"Hàng in vs may nhìn chán thật sự, nhin hình thấy đẹp nên mua mà nhận hàng thất vọng quâ",1,"Cảm ơn chị đã tin tưởng mua hàng tại shop,
Rất xin lỗi nếu sản phẩm có vấn đề gì chị chưa hài lòng, 

Nếu không ưng ý trong 7 ngày chị ấn trả hàng hoàn tiền, shop hỗ trợ đổi trả hoàn lại phí 100% đơn ạ, 

Bên em sẽ liên hệ chị ngay ạ, "
185,"hàng shop này nhiều bộ giặt bị phai, bộ đỏ còn đỡ, bộ giả vest áo trắng quần đen, bị pha đen, k cẩn thân lây qua áo là bỏ hết,1 bộ đẹp, còn 1 bộ vải mỏng tanh sờ ráp tay chứ k giống bộ đen trắng, mà bộ vải đẹp thì bị lỗi đũng, k kín, cứ lộ hớ hênh bỉm ra, mất thẩmmỹ",1,
186,"Video và ảnh klq. Vải quần ra màu nha mn, dính vô áo luôn, đúng chán, mn nên cân nhắc trc khi mua",1,Cảm ơn Anh chị t*****1 đã tin tưởng mua hàng và dành thời gian đánh giá giúp Shop. Anh chị ấn THEO DÕI (Follow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! Rất hi vọng được đồng hành và phục vụ Anh chị trong những đơn hàng tiếp theo ạ 💝
187,"shop làm ăn kém quy tính 
đổi mẫu không thông báo 
nhắn tin không trả lời 
thái độ hời hợt quá thất vọng.",1,"""Cám ơn chị đã mua hàng và dành thời gian đánh giá sản phẩm ạ,

Rất xin lỗi vì chị chưa ưng ý khi mua hàng ạ,

Dạ e xin lỗi chị vì bên e gửi nhầm mẫu cho mình ạ. Sản phẩm chị nhận được không ưng ý bên e hỗ trợ hoàn trả 100% giá trị đơn hàng trong 7 ngày chị nhận được hàng ạ

Shop sẽ liên hệ hỗ trợ chị ngay ạ,

"""
188,"Hàng gia công, ko như hình ảnh mô tả",1,"Cảm ơn chị đã tin tưởng mua hàng tại shop.
 
Dạ hàng nhà e các mẫu đều có video quay và ảnh thật ạ, 

Nếu chị không ưng mình ấn trả hàng hoàn tiền bên e hòan trả 100% giá trị sp ạ. 

Bên e liên hệ với mình ngay ạ, "
189,"Áo may đũng quá chật, mặc rất khó chịu.",1,Cảm ơn anh/chị đã mua hàng tại shop. Rất xin lỗi anh/chị về những sơ xuất trên của bên em. Bên e sẽ liên hệ với anh/chị ngay để giải quyết vấn đề ạ. 
190,,1,"Rất xin lỗi chị vì có trải nghiệm chưa tốt khi mua hàng,

Shop sẽ liên hệ hỗ trợ chị ngay ạ!"
191,,1,"Cảm ơn Anh chị đã mua hàng tại shop.
Rất xin lỗi Anh chị nếu có bất kỳ trải nghiệm không tốt nào khi mua hàng tại shop. 
Trong 7 ngày nhận hàng nếu sp không ưng ý Anh chị ấn trả hàng hoàn tiền 100% bên em luôn  đồng ý yêu cầu cho mình ạ
Bên e sẽ liên hệ với Anh chị ngay để giải quyết vấn đề ạ."
192,,1,Cảm ơn anh/chị đã mua hàng tại shop. Rất xin lỗi anh/chị về những sơ xuất trên của bên em. Bên e sẽ liên hệ với anh/chị ngay để giải quyết vấn đề ạ. 
193,,1,"Dạ không biết sản phẩm mình nhận có vấn đề gì ạ? Trong vòng 7 ngày nhận hàng nếu không ưng ý hoặc hàng có vấn đề gì shop hỗ trợ đổi trả và hoàn tiền 100%, Em cảm ơn chị đã ủng hộ ạ!"
194,Sản phẩm chất lượng cao nhưng mình thấy chất vải ko thấm mồ hôi lắm,4,Miss Meow cảm ơn quý khách đã tin tưởng và sử dụng sản phẩm của shop. Chúc quý khách có những trải nghiệm mua sắm tuyệt vời khi mua hàng của shop.
195,Áo mình đặc dùm nên k có fb. Áo vàng khá mỏng. Mng nên chọn áo rộng hơn 1 size cho bé. Giao hàng nhanh. Video hình ảnh tính chất nhận xu hoy....,4,Miss Meow cảm ơn quý khách đã tin tưởng và sử dụng sản phẩm của shop. Chúc quý khách có những trải nghiệm mua sắm tuyệt vời khi mua hàng của shop!
196,Áo mỏng mát hợp với khí hậu miền nam. Hình in cũng đẹp tuy nhiên lúc mua mình nhìn nhầm là bộ áo có quần nên mua về hơi hụt hẫng. Giá 50k thì cũng tàm tạm k rẽ k đắt,4,Miss Meow cảm ơn quý khách đã tin tưởng và sử dụng sản phẩm của shop. Chúc quý khách có những trải nghiệm mua sắm tuyệt vời khi mua hàng của shop!
197,Nói chung cũng tạm ổn nma mình mua áo 1m40 mà ko vừa đứa 1m35 á,4,
198,Hàng tốt tcbchrg ithfhguwfh sbbssjdk ekdhchh djsdjdbcbcj djdjdnfbcjx,4,Miss Meow cảm ơn quý khách đã tin tưởng và sử dụng sản phẩm của shop. Chúc quý khách có những trải nghiệm mua sắm tuyệt vời khi mua hàng của shop!
199,"Quần áo hơi chật so với bảng size, mọi người nên tăng size ạ.... ",4,Miss Meow cảm ơn quý khách đã tin tưởng và sử dụng sản phẩm của shop. Chúc quý khách có những trải nghiệm mua sắm tuyệt vời khi mua hàng của shop.
200,,4, Miss Meow cảm ơn quý khách đã tin tưởng và sử dụng sản phẩm của shop. Chúc quý khách có những trải nghiệm mua sắm tuyệt vời khi mua hàng của shop. 
201,Vải hơi mỏng,4,"Chào chị, Có thể thời tiết đang giao mùa vẫn chưa nóng hẳn nên khách hàng vẫn đang quen sử dụng quần áo thu đông dày nên chuyển sang chất liệu hè nên cảm thấy mỏng. Rất mong chị tiếp tục ủng hộ shop."
202,"Vải mềm, mát",4,Miss Meow cảm ơn quý khách đã tin tưởng và sử dụng sản phẩm của shop. Chúc quý khách có những trải nghiệm mua sắm tuyệt vời khi mua hàng của shop
203,"Áo chất đẹp ,ưng zã man ",4,Miss Meow cảm ơn quý khách đã tin tưởng và sử dụng sản phẩm của shop. Chúc quý khách có những trải nghiệm mua sắm tuyệt vời khi mua hàng của shop.
204,Chất áo tạm ổn ,4,Cảm ơn chị đã mua hàng của Shop. Mong chị tiếp tục ủng hộ cho Hàng Dệt May Việt Nam chị nhé. Có những khách hàng như chị chắc chắn công nhân may mình sẽ không bao giờ bị thiếu việc. 
205,,4,Miss Meow cảm ơn quý khách đã tin tưởng và sử dụng sản phẩm của shop. Chúc quý khách có những trải nghiệm mua sắm tuyệt vời khi mua hàng của shop!
206,,4,Miss Meow cảm ơn quý khách đã tin tưởng và sử dụng sản phẩm của shop. Chúc quý khách có những trải nghiệm mua sắm tuyệt vời khi mua hàng của shop!
207,,4,Miss Meow cảm ơn quý khách đã tin tưởng và sử dụng sản phẩm của shop. Chúc quý khách có những trải nghiệm mua sắm tuyệt vời khi mua hàng của shop.
208,,4,Miss Meow cảm ơn quý khách đã tin tưởng và sử dụng sản phẩm của shop. Chúc quý khách có những trải nghiệm mua sắm tuyệt vời khi mua hàng của shop
209,,4,Miss Meow cảm ơn quý khách đã tin tưởng và sử dụng sản phẩm của shop. Chúc quý khách có những trải nghiệm mua sắm tuyệt vời khi mua hàng của shop.
210,,4,Miss Meow cảm ơn quý khách đã tin tưởng và sử dụng sản phẩm của shop. Chúc quý khách có những trải nghiệm mua sắm tuyệt vời khi mua hàng của shop. 
211,,4,Miss Meow cảm ơn quý khách đã tin tưởng và sử dụng sản phẩm của shop. Chúc quý khách có những trải nghiệm mua sắm tuyệt vời khi mua hàng của shop.
212,,4,Miss Meow cảm ơn quý khách đã tin tưởng và sử dụng sản phẩm của shop. Chúc quý khách có những trải nghiệm mua sắm tuyệt vời khi mua hàng của shop.
213,,4,Miss Meow cảm ơn quý khách đã tin tưởng và sử dụng sản phẩm của shop. Chúc quý khách có những trải nghiệm mua sắm tuyệt vời khi mua hàng của shop.
214,"Shop giao nhầm mẫu cho mình , :( 
Chất cũng được 😒😒😒😒😒😒😒😒😒😒😒😒😒😒😒😒😒😒😒😒😒",3,"Chào chị, shop xin lỗi về sai sót không mong muốn này. Shop đã liên hệ với chị nhưng chưa nhận được phản hồi từ chị, Mong chị sớm liên hệ lại với shop để shop có thể hỗ trợ chị tốt hơn. Cảm ơn chị đã tin tưởng và ủng hộ sản phẩm của Miss meow. Chúc chị có những trải nghiệm tuyệt vời khi mua hàng của shop"
215,"Shop để đầu tên sp là quần áo, mình k để ý nên hiểu nhầm tưởng đủ cả bộ. Sau có thể thì shop bỏ chữ quần áo đi cho đỡ nhầm lẫn. Chất lượng sp ổn",3,Miss Meow cảm ơn quý khách đã tin tưởng và sử dụng sản phẩm của shop. Chúc quý khách có những trải nghiệm mua sắm tuyệt vời khi mua hàng của shop.
