,khach_cmt,rating,shop_phan_hoi
18,Chất cũng ổn dáng áo đẹp nhưng mình đặt màu xanh lơ mà thành màu này k giống hình,4,
19,Áo xinh chất mềm nhưng nóng k đc mát ...mùa dịch giao hàng nhanh,4,
20,Eo ôi dỗi thật sự á :))))) sao cùng một màu áo mà thấy mn mua được màu hồng tím xinh xỉu mà mình lại ra màu hồng cánh sen :))))) thêm quả giao hàng lâu nữa,4,
21,Quần chất kiểu nilon k thấm nước. Hai quần vải khác nhau. Quần trắng hơi mỏng. Từ 45kg mặc vừa .,4,
22,Hơi ngắn mặt lên nhìn bắp tay hơi to . k được ưng ý cho lắm . shop có tặng kèm khẩu trang món quà nhỏ nhưng tinh tế ❤ 10đ lịch sự,4,
23,"Nói chung là chất vải ok nhé..! Nhưng lúc đầu em cưz tưởng là nguyên set cơ. Nhưng khi nhận được hàng thì có mỗi áo nên hơi buồn xíu, với giá tiền này thì các bạn nên mua nha",4,
24,Cũng đc vải hơi nóng may cẩu thả rách ... sang k lổi kkk,4,
25,Áo hơi mỏng chỉ có 1 lớp chất k đc đẹp lắm giao hàng nanh đóng gói cẩn thận còn đc tặng khẩu trang ncl mặc đc vừa vs giá tiền,4,
26,"Áo này khá ngắn ( mình 1m68) với giá này thì mua đc sp k phải tốt nhất có thể r nha mn , mặc nó như đồ ở nhà huii 🥲 chắc có thể do dáng mình mặc lên k đẹp nữa",4,
27,Áo chất dày dặn lắm không lộ nội y nhưng áo ngắn lắm m58 mà mới qua rốn khoảng 8cm thoi với áo bị mốc giặt không ra hơi buồn,4,
28,Giao hàng nhanh tạm ổn,4,
29,mình mua 2 áo màu trắng thì 1 cái hơi mỏng cái còn lại dày hơn có chỉ thừa nhưng mà vừa ý tầm giá ạ,4,
30,"Giao hàng nhanh
Vải đẹp ,mát. 
Nhưng mình đặt màu nâu tây nó lại về hàng nâu truyền thống nên không ưng cho lắm.",4,
31,"42kg mặc hơi rộng, phải đi thay chun, chun áo khá nhão",4,
32,"Áo mặc xinh nhưng vải nóng cứng như áo mưa ☹️, mặc chơi chơi thì ddc, nhưng vs mức giá này thì cũng ok",4,
33,"Lên from kha đẹp nhưng vải hơi nóng ,shipper thân thiện",4,
34,"Áo quần như mẫu, đẹp, quần chất vải thoải mái, áo chất cứng thô, mang nóng",4,
35,,4,
36,,4,
37,Màu cam vải k đc đep như các màu còn lại,4,
38,Vải hơi mỏng nma oke nha,4,
39,,4,
40,,4,
41,,4,
42,,4,
43,,4,
44,,4,
45,,4,
46,,4,
47,,4,
48,,4,
49,Áo đẹp lắm,4,
50,,4,
51,,4,
52,,4,
53,,4,
54,,4,
55,,4,
56,,4,
57,,4,
58,Áo đẹp vải OK đúng giá tiền .,4,
59,,4,
60,,4,
61,,4,
62,Vai áo hoei lệch,4,
63,,4,
64,,4,
65,,4,
66,Sản phẩm phù hợp với giá tiền nhưng áo hơi hôi,4,
67,Áo hơi mỏng,4,
68,,4,
69,,4,
70,,4,
71,Áo đẹp nhưng hơi ngắn,4,
72,,4,
73,,4,
74,,4,
75,"đẹp , giống áo mưa một xí",4,
76,,4,
77,,4,
78,,4,
79,,4,
80,Khá thất vọng mua xanh dương gửi màu xanh lam nhìn chán quá chất thì tạm được,3,
81,"Đặt hồng tím mà giao hồng cánh sen, cái màu quơ mùa hết sức z đó :v còn nhiều người đặt hồng thì lại giao hồng tím. Shop có gặp vấn đề về màu sắc không vậy ạ :v mua lẻ giá cao hơn mà vải mỏng và xấu hơn mua set 99k kèm quần nữa ??? Áo hơi ngắn. trừ 2 sao cho shop",3,
82,"áo xinh nhưng mà vải hơi mỏng,đường chỉ thừa khá nhiều với đường may hơi xơ xài nhưng mà cũng đc ạ",3,
83,"4G SIEU TIET KIEM: Soan G1 gui 999. Chi 55k/thang: MIEN PHI TOAN BO 4G/3G xai app TikTok, FPT Play, Zalo, Gmail, nghe nhac...THEM 5GB SIEU TOC luot net (het 5GB, tiep tuc truy cap binh thuong, gia 0d). Co hoi NAP 100K vao TKC. Cai mobifoneGo ngay http://bit.ly/mobiFoneGo de kich hoat MIEN PHI 100% 4",3,
84,Áo không giống hình hay video. Mua vì màu áo mà quá thất vọng. Áo cũng rẻ nên mình đánh giá z,3,
85,"Hàng xấu,may thô thiển,cánh tay đường diễu rõ to,mặc lên nhìn thô chán bkm ra okkkkkhsjshdjdnndbsbdndjdndjdkdndndbbdbebdbd",3,
86,"Chỉ thừa, áo nâu chất đẹp hơn áo trắng nhưng bị rách lỗ nhỏ, áo trắng hơi mỏng và bị bẩn, lắm chỉ thừa, mình mua 3c trắg để mặc đôi vs bạn bè mà bị bẩn vs rách tặng cũng ngại, from thì giống ảnh",3,
87,áo pha nilong nhiều form k dc lắm nhưng rẻ thôi chấp nhận dc cái ship nhanh,3,
88,"Giao hàng nhanh, nhưng áo pha nilong nhiều, nhìn xa như vải áo mưa, mặc nóng",3,
89,Không đẹp không nên mua :)) cho 3 sao vì đc tặng khẩu trang,3,
90,Rõ ràng là bán áomình đặt áo không hiểu sao lúc mở hàng ra thì lại là quần đùi 😒 hụt hẫng vô cùng luôn chả hiểu kiểu gì ạ đến chán shop😌,3,
91,Áo quá mỏng hở hết bên tróngkajnsnshwjshsnbsnsnsnxnn’dnsbvwvsbshbsb b.!/!?:?:?/)₫/!/,3,
92,"Màu kh giống ảnh chất vải thô nhưng lên dáng cũng xinh mỗi tội bị hở nách nên mặc ngại
Tgian giao hàng rất nhanh 2 ngày là đến rồi đóng gói túi zip có tặng kèm cả khẩu trang",3,
93,"Giao hàng rất nhanh, đặt chiều hôm trước chiều hôm sau có luôn :))
Áo ok tuy hơi nóng, gầy vẫn mặc đc ko rộng!",3,
94,Áo ổn nhưng nhầm màu mua nâu ra hồng nt vs shop thì rep lúc đầu lúc sau im re thái độ phục vụ kém,3,
95,"Áo được may liệu từ áo mưa nhá quý vị k phải đũi hay gì ạ mặc rất nóng 🥲 áo này đi mưa k ướt đc đâu ạ
Tuy mặc đẹp mà chất liệu vải k thích ạ",3,
96,Áo chất giống áo mưa lắm ạ :((,3,
97,"áo chất dầy nóng, kiểu nilong ý ak. thấy mn comem tốt cũng mua 1 cái nhưng ko mặc được mùa này đâu ý.",3,
98,QUÁ MỎNG,3,
99,,3,
100,,3,
101,,3,
102,Bị thủng 1 lỗ giữa áo màu vải hơi nhạt,3,
103,,3,
104,,3,
105,Áo màu k giống hình đâu ạ,3,
106,,3,
107,,3,
108,,3,
109,Hơi rộng,3,
110,,3,
111,,3,
112,,3,
113,,3,
114,Vải này nóng lắm. Giao đúng màu,3,
115,,3,
116,Chất đẹp nhưng from áo ngắn quá ạ,3,
117,Áo bị bẩn ko giặt sạch đc chất bình thường,3,
118,,3,
119,Mỏng quá shop ơi😿,3,
120,,3,
121,,3,
122,,3,
123,,3,
124,,3,
125,,3,
126,,3,
127,"Vì ưng xanh dương mới đặt, mà shop giao cái màu gì đây ???????? Mặc lên già chát luôn",2,
128,Giao sai mẫu shop treo đầu dê bán thịt chó 1 sao :))) mn xem ảnh để biết thêm nó khác mẫu chỗ nào nhé :),2,
129,Chất vải thô cứng mặc bị lộ bên trong khong thể mặc đuoc khá puon,2,
130,"Vải mỏng,màu không giống hình.chất lượng kém.
Aaaaaaaaaaa",2,
131,Mình mua màu xanh lơ mà shop lại gửi cho mình màu xanh dương ??? Ít nhất shop phải thông báo cho mình biết chứ đằng này lại gửi luôn.,2,
132,"Áo vải mỏng nhìn xuyên đk trong  ,vải thừa khá nhiều.so vs số tiền mà mua áo này thì k đáng .Lần sau sẽ tránh xa shop ra",2,
133,Chất lượng sản phẩm tốt nhưng shop giao hàng sai mẫu nt thì kh rep nựa :)),2,
134,"Áo rất mỏng 
Quá tệ",2,
135,,2,
136,,2,
137,,2,
138,,2,
139,Màu không như ảnh,2,
140,,2,
141,,2,
142,"Hàng shop đăng 1 màu, gửi cho khách màu khác. Áo thì quá nhiều chỉ thừa. Mình ib cho shop và muốn trả hàng nhưng shop ko rep. Mình gọi điện thì nhân viên dạ vâng, hứa qua ngày giải quyết đơn cho mình. Mình cũng hoan hỉ ok. Nhưng sang đến hôm nay shop nói 1 kiểu khác, ko giải quyết đơn cho mình.",1,"Dạ chị ạ! Chị đừng nói quá cho bên e như vậy, thự sự bên e bán mấy nghìn áo này rồi, mọi người mua đều khen đẹp! Chất và giá cũng oki, hôm  qua mùng 1, chị gọi điện bên e có bảo qua ngày giải quyết cho mình, nay chị nhắn tin rồi nói vất đi cũng được, bên e chỉ giải thích vì bên e kiểm tra thì thấy mình mua áp giá km. Nên khi hoàn cũng chỉ hoàn được 30k  rất tiếc mà chất lượng áo ko phải quá tệ như mình nói!  Trong đoạn tin bên e phản hồi với mình đều 1 điều rất nhẹ nhàng giải thích, xin lỗi mình , chứ ko có dám  nói điều gì ko đúng!  Còn chỉ thấy tin mình doạ bên e thôi ạ!
Dù sao ,  Em  cung cám ơn  chị đã ủng hộ và mua hàng tại shop ạ! Shop có điều gì còn thiếu xót, sản phẩm chưa được ưng ý mong chị rộng lòng bỏ qua! Chúc  chị và gia đình an khang, thịnh vượng, luôn vui vẻ và hạnh phúc ạ!"
143,"Chất lượng sp tệ quá. Ai đời áo nhận về mà tung hết chỉ áo tn k? Có h/ a đi kèm, rất nhiều chỗ bị tuột nhưng trong ảnh là 2 chỗ dài. Nên thì biết khâu làm sao đây",1,
144,,1,
145,Chất chán mặc nóng k bjo mua,1,
146,,1,
147,,1,"Trước hết rât cảm ơn chị đã mua hàng tại shop ạ! Thực sự e rất lấy làm tiếc theo như mình nói mình mua áo cho bé 30kg, mình khen áo rất đẹp nhưng mặc ko vừa ! Bên e đã hỗ trợ đổi cho chị , nhưng vì mình đã xác nhận nhận được hàng nên ko đổi trả được qua shope nữa , shop đã hỗ trợ nhận lại và chuyển khoản lại tiền áo cho khách! Vậy mà vẫn bị đánh giá như thế này, dạ bên e đã bán hàng rất có tâm rồi chị ạ! Chứ nếu ko bên e sẽ ko hỗ trợ chị như vậy đâu ạ! Đây cũng là bài học cho bên e, nhiều khi mình có tâm nhưng ko nhận lại được như vậy ạ! Ko ai mua 2 đơn, mà hoàn cả 2 mà shop vẫn hỗ trợ cả 2 như bên e đâu chị ạ! Tiếc là ko đăng được ảnh phản hồi của shop lên! Thật buồn ạ!"
148,Tệ,1,
